^GSPC,^FCHI,^GDAXI,^FTSE,^N225
-0.46496214773807054,0.1716420622325339,-0.13068533212485667,0.4507613301747129,0.132859495834818
0.0381240361992114,0.09183347842732201,-0.07477988470068972,-0.3839075937231413,-0.8375153268177141
1.1962536255027003,0.1080060768930371,0.11839254544848629,-0.10774863915663892,0.5180642078064869
0.8694215911065161,0.3900715976168415,0.2531842724782238,0.5861902040095313,0.8724827068091091
-1.0294843087740677,-0.019985703206886404,-0.24991752776687207,-0.09550522302753427,0.7786993803629797
-0.9029897277582759,-0.3680729562078629,-0.36860668123194895,-0.6638307746541123,-1.1211846653728779
-1.0780225687103318,-0.8942629774273585,-1.5934505898531006,-0.7437039108769707,-1.2144919162705838
0.3550932010592083,-1.9609737552227606,-1.839650172412796,-1.4093162570229039,-1.9421817183829748
0.8138106279767383,0.46275716065834266,1.1470714383152933,0.6126740361335953,-0.525765125073509
0.16708566760863747,0.03158086733161284,0.12995959680858135,0.40606054926375906,1.315811634274703
-0.07491537894918222,0.25789116320494143,0.8335020113268131,0.1425573032661574,-0.6110380201222235
0.3081078703162725,1.0043717205212863,0.6882826176174597,0.5959317769129406,0.38517421207567104
1.2993006753539227,0.2946595403809662,-0.07727560048955445,0.2766011563988996,0.33279669922714544
-0.13626605863987962,0.020133865716888997,0.4376775303317248,-0.13047907974646936,1.21705317958525
-0.532630973882462,-0.532956108880132,-1.2873633477466837,-1.0065865895970696,0.473587495200233
-0.48275165269529396,-0.15961740669174793,0.08771999541007287,-0.08416491118077744,-0.6859099828822165
-0.09805318844440372,0.5035158472899446,0.6734083776705004,0.0910966385473114,0.06775852961181947
0.0946736745975768,0.22080318807475402,0.2611602727391877,0.31877494522279237,-0.46907997314686356
-1.1472297094062256,-0.9310191122397476,-1.1296306208956994,-1.6198940564703965,-0.7117650934597648
0.07750605517202469,0.4386896443318648,0.5621453405507183,0.24405443378530203,-0.37823134060657915
-2.15767321381654,-1.3287560224610597,-1.3635107287091992,-1.47311979583301,0.7191747844946039
-1.6812722314121498,-1.141793860008492,-1.430090508730405,-0.4224933664773193,-3.5226965713185066
2.0413915525742894,-0.4724921577693354,-0.6821635031998556,-0.45873157061310194,0.5178664685226919
-1.389375857396568,0.7652139300971346,1.2018642197358254,1.5168654614862906,1.9600044054890136
-0.2639721444991785,0.21540389325816767,-0.219594200981137,0.5986213698744988,-1.048367332095901
1.0235993108543993,0.5599013776368137,1.006359622053206,0.15675201335276784,0.433966493625371
-0.8174124057932427,-0.25130460746611094,-0.6391691933884956,-0.3542819585000801,0.4505620092155417
0.8548104658020634,-0.1760662561756038,-0.31444839350284276,0.04398921235376389,0.07200661343865526
0.4932349085454543,2.0643786811767626,2.2438922562925443,2.2004170444044524,1.1243935395528675
-1.7568552877289438,-0.2960233213058187,-0.43225437151569324,-0.2126617227093964,-0.29811128553948707
0.2210512388168936,0.0635850605589231,0.11186518488110227,0.14444145532667174,0.36309580922743856
1.2495759589922115,0.6561171744140072,0.8492923576498597,0.9403346628431796,0.37961667122478604
-0.46721361891174434,-0.46448210677787083,-0.6824367683815714,-0.12973114828118754,-0.39860689688295325
0.600099576350617,0.4595334084026928,0.7545156447732686,0.012492669574628528,-0.11869821970913735
-0.26163550728999313,0.07265126406683349,0.1539525008869962,0.07904118228997792,0.38830286453133384
0.5891947865761277,-0.046166514601457986,-0.34512635132275876,-0.8732167073109659,0.17236843194014811
0.7853739950958291,0.5960463877842569,1.209286311401881,0.36337951026112797,0.016897321240627886
0.027103250233032176,0.383463972172352,0.012700503449319304,1.1852159415435046,1.0446590310542672
-0.48287670935349847,0.15600329855912093,-0.16753274214046837,0.14692307777992983,0.08774832071612615
-0.7024742571241207,0.2999823205573614,-0.18993907142199132,0.5035749176450479,-0.12381161075513618
-0.03300496924922067,0.36567056775805534,0.18051726773904986,0.3908006112180008,-0.27903954498484884
-1.0824385883711,0.06777252165052788,-0.1561480458725415,0.33559326056715394,0.624286913892216
0.10502100481797849,-0.47157191250299735,-0.8343927679463244,-0.5932734481494005,-0.23881722181547124
0.7679241287482043,0.5803468573377687,0.4757793319170644,0.5358765450541042,0.32991256362869603
0.04897963170563837,0.4198306291837827,0.48670950950337766,1.02287848146756,0.476682942333692
-1.0387186650678346,0.6563468165843384,1.359245408131185,0.5132528088256197,-0.008383490044585903
1.0223672547888232,-0.1209889352515849,0.6560582083371795,0.2802886074964109,0.09603434005247981
0.7101661207308306,0.16945964468040925,0.16838712141021123,1.2002191370798507,-0.3616540113727529
0.6862221188349437,0.14906427470325673,0.46584217123159627,0.47172291967483354,0.2730212152605914
0.09499495842990312,-0.07312610834714282,-0.15181485517326657,0.2867620261536632,0.8500068753141893
0.031143546223574587,-0.03329057325278304,-0.16361431011642588,-0.17014192311454615,0.3317018831106222
-0.5700047149717248,0.1656583606334451,-0.06710150512112885,0.14417204966359054,-0.18362487047600692
0.2770131636988717,0.19266320132975384,0.13980426417687847,0.13414521855925832,-0.36034936339049184
-0.10379429270437754,0.7655823780947824,0.6961920266586645,0.6536606681358144,0.37801004051181464
-0.24184217103816766,-0.12095884801510669,-0.2431317201792945,-0.11517123371822105,0.2796268649444345
0.2899361356045377,0.35018400923359644,0.5352894254911134,1.1915302440886428,0.07405731793963326
0.21423585570996373,-1.0793189277907924,-1.188428345428895,-1.0810042108256532,-0.9231949512713611
-0.1944871700757607,-0.26649291026779875,-0.7658692751382599,-0.8795054229772302,-0.8736063718037889
-0.2204563017001531,-0.10048310571919979,0.4881686113957774,0.16367236169384639,0.02157672253053521
-0.9397445200926228,-1.5435298932478119,-1.6976644105626615,-1.2083456723217885,-0.3372766926230746
0.9413721187033953,-0.173356452724752,0.7083896227730672,0.701815198786431,-1.1856510515215268
-0.5729277891150608,-0.4445679587288273,-1.1347722831789206,-0.14374704673035957,0.6031961821703419
0.7997827779277735,0.9774863217648262,0.7251752823600135,0.28761562983163347,-0.1289967988678648
0.30938380423656664,0.09334188972664198,0.2680322814903846,0.4815464892836301,1.0088589937667582
0.01712071255355633,-0.19072818503102562,0.0810298097438727,-0.6726080069877342,0.18915284065809507
0.6244598420832919,-0.06490479897864343,0.2447981897878015,0.31187167759118756,0.2642405562961648
-0.09279382582066142,-0.15053260483530817,-0.13768151964995023,-0.10150790125772685,0.6336560050447325
0.20476207506775126,0.012384962318793546,-0.29554448333597755,-0.2901592559910769,-0.45359637849763235
0.045498752429766226,0.3332903472480941,0.45129919089097326,0.6888058911157459,0.3398824561005854
0.09776673673058354,-0.31695413527889527,-0.0241042456392231,-0.4155378002746225,0.22155679418509966
-0.3503447067748541,-0.02446037863945749,0.2764299709988817,-0.004395331745550781,0.26603600628462587
0.15413893280238677,1.092686521881277,1.297057640969502,0.7575751715417738,-0.7801160792398196
-0.11631426912096299,-0.4020875137289856,-0.605089065917999,-1.626352184128812,0.35111866519529006
-0.20248785607015127,-0.7688430278810012,-1.1002311912875629,-0.03544853965426696,-0.5954387859036655
-0.35013240216243413,-0.9017799318266488,-0.9884486403847201,-0.3439906738952832,-1.379409526955998
0.09534802130659231,-0.2884305208699945,0.0868209698512837,0.28921518430353665,0.9111295133788502
-0.5312204478717124,-0.8611090213331926,-1.1702861432175296,-0.8893164634581002,0.43590469674158444
0.10694723999353967,1.0560077598322883,0.4071281419389783,1.5625413320496817,-0.6155569027223399
-1.1095011993961799,-1.5732478279842852,-1.9898052950046619,-2.15503181463127,-0.6285767697641793
0.13347550252402815,-0.05410162136246797,-0.25266319518740205,0.3507151875656502,-0.011883827461649397
-0.7077814359913213,0.6800912965428235,0.7149289041060467,1.044408370284319,-0.26348247577710276
0.44050058235526485,-0.7961188039776194,-1.1256683990164147,-0.07903721686447754,-0.029630929641927036
0.02144731867049933,0.7107007284762021,0.8115993971117395,0.2614721187786166,0.09104913681475026
0.20028042880196364,-0.7237237448410944,-0.4574861920228274,-1.113904740745184,-1.7169517788997082
-0.4221352650500126,0.5916157132677802,0.6935631091729935,0.5650547931949531,-0.11666690578900647
0.6285681761590692,0.7299609273360277,0.7137083161418895,0.12029179535291248,-0.859152208450781
0.6178358273841197,0.12627201275202052,0.18168202079705206,0.1773609854432631,0.8183198010785887
0.6441178459377842,0.31802006692566454,0.28110032929557294,0.8672488002215848,0.887719473599455
0.2316218493258749,0.5224772887091924,0.39444136473823194,0.04611633463376839,0.4706332602307841
-0.5896969455558253,-1.2125343849495758,-1.23841615299275,-1.243089835322654,-0.933826489388089
0.6384312947084935,0.7607726533238197,0.46123564112549903,0.7340561632841897,0.8534600774434551
0.046314779802481394,0.3303762147406107,0.2814360689587214,0.12801005114101327,1.360288301666359
-0.11717108616731799,-0.30801232891691965,0.10750553331945892,-0.76555031121507,-0.024939853878526836
0.2703012922006202,0.17936691315450082,0.6100512720820429,0.3179241113858168,0.3096437259947743
0.13006443246991578,0.3529048170723186,0.6291070083921768,0.6160294933428938,0.29760431645254665
-0.3446481875111157,-0.4640279498050259,-0.5153505644809587,0.09183045244542401,-0.12309246725538571
-0.11098277517905382,-0.29349331780227683,-0.8026687368858185,-0.06731677839070396,-0.24759064656414725
0.10509766240840625,-0.31416807590957524,-0.10129041562696912,-0.287406838336331,-1.0360464271991947
0.33265190266945904,0.8159778695760458,0.8622439169407701,0.6542241991821308,0.358016962647448
0.6655411153968637,-0.13009100317460248,-0.7093046667956278,-0.6296279205430169,0.32352981415253673
-0.2729701697830385,0.7822634268623512,1.4120391720101382,0.057441156393348625,-0.1167322955484492
-0.5481410926653434,0.4410145502753456,0.2949674957055175,0.4667535396498901,0.39615045677120236
-0.48506504830973995,-0.3148698043946068,-0.4037928970783205,-0.008090518109781179,-0.5871472028098658
0.34066733740137123,0.2781022385315232,0.024752231404168126,0.5843737733180399,0.004900316640281043
-0.11811976887532485,-0.20366589878579291,-0.444239865513153,-1.1831633736904952,0.620592989005467
0.34388786588823106,-0.5630297622633911,-1.2135500074815564,-0.9613634676464972,-0.8089773295362338
0.32209428917590355,0.24924566239474727,0.4161158266159601,1.0317588914503213,0.01762357813810847
0.2366438602424551,-0.04141850449050456,-0.13044295699597738,0.05495365579848089,-0.08503635718975205
0.18142390844338455,0.6294428030745018,0.29280102136798375,0.6707272800401749,0.49645496289620783
-0.05772540509078489,-0.29786281353752786,-0.11200734871846688,0.7086227597964807,-0.08657964865166293
-0.14929308326491325,-0.009922448535937118,0.24570695265192358,-0.42936253100227323,-0.17874176978556874
-0.5912350379054575,-1.303482733618971,-1.606944065452656,-0.9231100425427413,-1.0385567505182531
-0.3487762818844304,-0.050049152274250074,-0.4390982049163775,-0.30644043511207825,-1.5372214129020147
0.4567341939899278,-0.1473479559959472,-0.019514325678794346,-0.38705017434871486,1.684164454538992
-0.6293963468318504,-1.4878523422087682,-1.2837667199607283,-1.429249532970369,-0.5413611672152885
0.5746002653477462,0.6452904409590746,0.4604109427766679,0.7332435455569081,-0.06651831315591701
0.22001255202622275,-0.07646156447192327,-0.1925791224449215,0.024415111527072927,0.2420592869664518
0.15076997383000632,0.5049655834257724,0.7579231150948348,0.4058635844400872,-0.268177081295817
0.12294397682376183,0.4159957553111343,0.32006726464091567,-0.32324010635983025,0.0457817325205542
-0.06826205959449189,0.1630994982866666,-0.01261890322467219,0.10322460995627183,0.4605030526140673
-0.16868646942983792,-0.03399596562499169,-0.14892717877019698,-0.14088028820492685,0.13842643254526263
0.4420541920924869,0.17990009308765473,0.1645321007507148,0.17581153743596592,0.6178891622491783
0.5763201307627204,0.757227089554861,0.823173173508072,0.4919673903222238,0.6814326309180757
0.40369372438756074,0.22385864511138126,0.19565051938875153,-0.677289446309097,0.09038207030992733
-0.38183578052625666,-0.3554592659069217,-0.44609181502880985,-0.5963567101339156,0.045591418223373065
-0.02693523876384288,-1.0658480563060226,-0.848717085479616,-1.0630118258498205,-0.039351509502641
-0.16581586455327763,-0.973583586007759,-1.010647410827034,0.32136482785874204,-0.5845206028884604
-0.25513919012188563,-1.2645323203687115,-1.127579206390627,-0.9557435146702322,-0.4133999713894686
-0.3212317697446617,-0.2655115883379542,-0.5820459212482204,-0.8319735786057133,-0.3372641578789559
-0.2092688676310758,0.11321263758254432,0.008623965090223024,-0.5393603425300435,-0.6368247381272872
0.10972653981466746,0.250735623353945,0.15609048661475874,0.01765393667793641,0.19899997631099361
0.2522283633652604,0.20048331717729795,-0.1264527826619288,-0.07869525658327528,0.9561866779320551
-0.009701630029964872,0.7163673540650641,0.38843775170633543,0.5151931819753858,-0.22605091520857143
0.3713513804757376,-0.0754491939292349,0.13233065990097392,-0.416070682872232,0.6979785537843192
-0.015998366766601737,0.352655357773555,0.42959708032312355,0.2878657134511291,0.877189087022392
-0.055260202593216325,0.15314117947482708,0.19683735808730526,-0.052477094025202134,1.036668545276118
0.05980070225860381,0.43215783744302266,0.37774714937839965,0.39705021409210167,0.7858776363058553
0.5685334820337677,0.8417410421626976,0.6721671012239705,0.46355395574143093,-0.017226245352436477
-0.0659633555470604,0.6098048441473715,0.6466800372597367,1.5644534848250486,0.5965620470739204
-0.41191034147548256,-0.23561802374711982,-0.37884367347351944,0.2166886093948436,0.1979703404493537
-0.2929700518939693,0.4763966593798223,0.05139196648048746,0.04603765662091264,0.2704875845822439
0.17671282367667887,0.3872102891114882,0.2963757308556139,0.4234957880413517,-0.7759488920118272
-0.03790028610343163,-0.6980554061948485,-1.2306849870061929,-0.4462338508116713,0.997486612978786
0.24459656055169948,0.17960033326815197,0.573488877190447,-0.18628792854962323,0.3689532670894158
-0.06814862648778464,-0.5847953577924264,-0.35081332470048826,-0.2702730829385047,0.05270467274123331
-0.6185786017232661,-0.8572215692978696,-0.3004452574532781,-0.7195738922138843,-0.951498585194789
-0.4674175621195201,-0.7829391482458137,-0.8791694626689742,-1.2865568475474265,-0.6338096666829424
-0.17810550341448397,-0.6289182183608911,-0.9047175311934381,-1.05642101364371,-1.032963962214402
-2.62981025730148,-1.729394083065083,-1.787972485269835,-1.2140102608559746,0.09328091297095277
-1.6500674405154967,-1.570277022310674,-1.1982773388339125,-1.8617980691394767,-3.0337911097005517
1.0569942293579893,-0.17861087866789352,-0.12692643661924513,-0.15203848810952947,0.3223971152694005
-0.496833387072901,-0.02937766567338941,0.5973210693408975,0.4467829597822929,-1.4516873451433712
1.6125904770849049,1.2048130436695463,1.07782071560774,0.403048545817254,0.9147567410210227
-0.056971317503404846,-0.4524642597810354,-0.43458159865909585,-0.06761645198229643,0.9494977991601773
-1.1620048201629192,-0.4558101972363965,-0.8743618651229698,-0.3746057907719666,-0.6342810574681474
-0.06539191676042225,-0.5209190400070622,-0.26216007961041093,0.30376874031573314,-0.4477174139661068
-0.37164371404748336,-0.5117320128637988,-0.22247199897222977,-0.0973008843508916,0.2527744674681119
-0.4661577869881966,-1.387429340265549,-1.755341577314844,-1.1891197612147988,-2.0761864435044624
-2.4695598627430044,-0.25141474920824647,-0.6022731780479343,0.10302996320250699,0.2513148877038711
1.3942718614577998,1.2591398797285478,0.7916186431600944,0.5544805128461224,-2.899568790094476
-1.393398563064909,-1.0579936967159203,-0.7688029519956291,-0.8797856915792662,-0.325238319596292
-0.5479373404991403,0.33954883921036516,0.9262334946004545,1.1732938832003539,-0.149500337535817
1.1686386207843749,-0.18939049449193532,-0.3565947298035967,0.12620377648009362,1.0686720249585266
0.799944070233165,1.8175652805797384,1.09370840827199,1.2304357221356503,1.5931425918447453
0.7774164030628153,-0.13590515470655684,0.12481600129969933,-0.18146172074409803,-0.8339397789152211
-0.5289700241682804,0.24274187727338886,0.32680468393480544,-0.27791944594377793,1.893024064551249
0.3958931521973823,-0.026677571738104325,-0.18550891754706542,0.12629678804078914,-1.2081524610758425
0.4467153384792571,-0.42856354706950933,-0.09344908966133812,-0.8485781287660632,0.830875286307859
1.590809937125303,0.9718481202074399,0.629557454636977,1.02213527118595,-0.2371632678708786
-0.23225357458524543,-0.11653764235917616,-0.3748080644485121,0.30785050645167167,1.338779325265869
-0.7543293960641637,-0.4025417817939107,-0.007723326619270762,-0.4740828554513368,-0.8265950166530239
-1.581065553140998,-0.7680755449945808,-1.430339010606566,-0.7018532710390942,0.04187790269424293
-0.15241987823520908,0.6609153753094676,0.9980739666063936,0.006229419789634559,-1.604127012966198
-0.6266795141531976,-0.5361900913274874,-0.43291638217844036,-0.2722106759537619,0.09988072624920309
0.7801731204794787,-0.5751653368091022,-0.42930417991850317,0.0533943632510096,-0.17373525438063092
0.13492524216762133,-0.14948407752950535,-0.10865273104943465,-0.32818903052026127,-0.45454672303208693
-1.3394046954349463,-0.6528281559722076,-0.6959077989215382,-0.17895482635620172,0.46559691985708307
-1.4584771188504917,-0.9965714235362051,-1.283260454816537,-0.7232248855652249,-0.8560002398431372
0.19837261877842188,0.806057771484539,1.2399661777482773,1.3817983196592232,-0.29072679314093447
0.6481725908588365,0.2987849966753684,0.7534398555569655,-0.19421047106666728,1.0400951616317569
0.2152629493652621,-0.20546598748703898,-0.33866816555630325,-0.2607395816743614,0.46119617091797555
1.7247884563749656,-0.013576816677083619,-0.09192353307260771,-0.17076143857991116,0.7463742545060629
-0.20691793422556715,0.3549437237555424,-0.024891346928804594,0.4623826764541617,0.2668780067414015
0.593943528440884,-0.052420737394160685,-0.30780399382039736,-0.7980099107110067,0.27552469234166604
0.806858234313217,0.7844185862550174,1.4291612867005483,1.1061376626702817,0.7295979833395712
-2.589766556472751,-0.6743290352142329,-0.9231855126453171,-0.5359634926983156,-1.8549108140264576
-0.15555171178015653,-3.824175367553846,-3.766097312745366,-4.40376747416004,-1.8851318712699405
-1.8679706484962788,0.531949278762835,-0.187982127151395,1.03698872418926,0.596426272122848
0.09922027099945506,-1.2043146811514138,-1.2469205726731727,-0.7977237746656745,-1.6470090365649939
-0.0650175576485841,1.058538779074936,1.15063941682226,1.1931325443813772,-0.2806004207744998
0.3819425108698873,1.6919883983530861,1.0646980326833877,1.01172876474986,1.586950438253442
-0.052879442640170415,-0.22027019985654783,-0.0545770956871242,-0.040364244404792964,0.7199772885447754
-1.532427656969571,-0.7269948837728618,-0.44812696457811085,-0.4492221839631069,-1.5734818924310228
-1.6659484401528213,-0.9106982268995439,-0.7043609440152958,-1.0050942729731833,0.44169720355368597
-0.03066463381390811,-0.7848641923628136,-0.2505608772795005,-1.0101476191630183,-1.4166216038577384
-1.2410563887966293,0.3787925325751076,0.16587761279156443,0.9016251529568461,-0.4839300673247455
-1.2707191199255647,-1.456614039146711,-1.1680802203855953,-0.762449300368395,-2.205199235989944
-1.6512730742876531,0.017819866947237913,0.14882046903124288,0.12803314778609076,-0.8707777908325356
2.246807297784128,-1.6703978925478982,-1.919525902625584,-1.9473122412268504,-0.358442117072317
-0.1337490980040951,1.3723247447649747,1.3200921616641836,2.1212478023222943,-0.2624870937636893
1.391298080027376,0.9808613635877418,1.5278408353165005,1.440700393090986,-1.7587545534516578
0.5046046117002506,-0.31992971305820467,-0.16650599073646088,-0.37112308517338916,1.8004341225595355
0.7111699593135974,0.9004059911623981,0.39191827029975024,0.6995591403198078,0.5966226369997427
0.27990933976480625,0.6603414488656255,0.6309650265893453,0.6162156590150485,0.8068267320962104
0.3123819972690823,-0.14727925400182001,0.1846345466709961,0.4935314363571868,-1.0077537645410377
-0.048717915094703156,-0.42249893957628337,-0.26788503326478336,-0.3408607487650148,0.7076086555499291
0.3810389586758916,0.06605592735401052,0.011102932280356437,-0.3214595337161502,0.6994563384729217
0.13482306867625887,0.3961971264204199,0.2655983371166025,-0.4480874101558324,-0.4408986196324935
0.549349233463162,-0.28878267874209596,-0.1117065172279012,-0.3877884029343647,-0.17512104655185398
0.978690999746825,1.3396956767699366,2.0311209675225883,1.828358157288423,0.9484434337951506
-1.1435397172393256,-0.4841797641312428,-0.8392766985045409,-0.917254310287336,-0.18334087951868225
0.13334667426813887,-0.13357523889794307,-0.15289050703148827,-0.8097739430751186,-0.13225537141794758
0.06928811980647016,0.5072375079101507,0.397438608432347,-0.3346902610189371,-0.09520628714662853
0.6184060480261889,0.867938054128089,1.0496984500743278,-0.13944114972935187,0.7041069581735441
-0.6485250317047239,-0.6244985041000335,-0.5230410230135712,-0.8712876892565717,-0.4806134412889154
-0.15042522800580027,0.6329073284792418,0.039744064745851376,1.2080338122381074,0.03242813679126224
1.1596616017621348,0.7404753472036172,-0.2828161123333818,1.4784686446616182,-0.42233406136737267
0.6267677048528929,0.2743927562579303,-0.08091830374475247,0.36874314968724314,0.7705035011672873
0.0323155528489322,0.4107411812366121,0.03315388901308353,0.691784362028108,0.029386612980755313
0.4865599045997839,-0.3207412595995016,-0.049212152997073697,0.18425462054294578,0.3218896740112162
0.32705462710948624,1.3095020713698144,1.322597697385511,1.9077598222034766,-0.1677293381131069
-0.21013138813217688,-0.08283889551103557,-0.32189212873068984,-0.059951571720591144,0.08261701607498419
-0.7667117269663468,-1.5070843267842553,-2.1630943278723844,-1.0591909617078927,-0.4719161576033754
0.015074641029723368,-0.4012787115483218,-0.851603331551653,-0.30285200140350915,-1.5671246316126497
1.0112584464286287,1.5035286840783977,1.554100857842385,0.8226723608339556,1.928461554671476
0.19688015697998723,0.26908937001735544,0.2715536817467154,0.7602068054477251,0.986062483801785
-0.24335483560275536,-0.20121646490512768,-0.5706316774360282,0.07849471873244292,-0.04203239574856733
0.8020484979510305,1.4106092031880955,1.463375531474971,0.5180730689297111,-0.8867087494268568
0.07881813945719049,0.09912319354994852,0.04549020502682583,-0.7590499978386157,1.4185809701619487
0.1003785663821751,0.5344672167380392,0.6257080661453341,0.6465920995405903,0.43192264675667175
-0.31143173333178475,-0.012564778670511539,0.12733574507793638,-0.8088045047696742,0.0907184666026689
0.45841835292381433,0.28949357130850345,0.21760232695702036,0.14478128084334474,-0.16174389270156714
0.05814176418003566,0.23094972040535622,0.30815709636358657,0.06412422109309626,0.3374423042155884
-0.09871519969246328,0.090357071953605,0.2226261582144422,-0.4341454738834022,-0.3029194063519195
-0.07958612930815163,-0.22026183392908383,-0.38755769231935416,-0.5866442263629607,0.3525010080592831
-0.25688045718701746,0.21793292591980196,0.17432303256887466,-0.4374544129473775,-0.6296057525550528
0.49573571387051707,0.36199670574493775,0.5683778971434197,0.42444782462951414,0.7418647719483942
-0.3390066133848658,0.31041817487757783,-0.08185583978528681,0.365430873083419,0.7405023941342209
-0.12520130264507776,0.1511450999248555,0.1709945695476985,0.6453834186696945,-0.358152417018642
-0.5451650437060692,-0.14718508755188928,-0.24601122673700537,0.16288699977930252,-0.47779134960290515
-0.6703355032246051,-0.3328786583252023,-0.4983984058261399,-0.5101546852982611,-0.5205201015125283
-0.20292020549096415,-0.576487666272367,-0.4331466300187163,-0.7114071750213984,-1.5604235438821072
1.0921612485406045,0.5165366914161093,0.5686001698123918,0.3469612121348706,0.332873417764624
0.19141341616801702,0.05036788060960959,-0.15276058758569755,0.2701747447408654,1.3209132676940227
0.4999165123131798,0.5336551273117457,0.3100305276417132,0.10277047539000259,-0.780771348293516
-0.10473770744543301,0.6391436159788525,0.08250881308938354,0.3429547336061696,-0.0364024230724845
0.3484006801273391,0.8144359533777101,0.6472239024823144,0.5608653998607929,0.5559474476558112
0.24960857332688333,0.09647536398242411,-0.21435756695826044,0.9217102160136182,0.44566377877792074
-0.04749692525234742,0.17865232295851707,0.8658382531771498,0.3182185472396249,-0.08692233320243825
-0.26612714900795786,-0.6576048694668185,-1.26809352164833,-0.43106815362646067,0.12271399447341859
-0.6861541010301073,-1.715016047407658,-1.6713239354663167,-1.0932759464246815,0.03961793908156824
-0.10248583214711784,-0.15657645657641672,-0.14236687227276024,-0.39838238227262474,-2.3378303213843266
0.5178767591054488,0.6953623593702664,0.48567626097522865,0.2433683616974921,1.5877486097988103
-0.3985132454666962,-0.10799111464663458,-0.02339588443815898,-0.030819654974601977,-0.20073271610468152
0.24060603023138452,-0.08626959626961087,0.042795815740060354,0.5235069509649198,-1.2574968205043586
0.4833267529766921,0.799463907258816,0.6541515767511986,0.5831080009769372,0.5922922989279212
0.8549728540229871,0.8062972313485283,1.0425739179244078,0.49277502864247,1.0507660389910707
-0.03601309874293971,0.2510700275028779,0.470991903807195,0.9464026303966786,-0.038040499657299456
0.12912496549017854,0.6550399078400851,1.3114046657430154,0.3448878371217744,0.7040101318733052
0.12419032165247958,-0.09011316765343631,0.2016984891016189,-0.21287661017057183,0.01600903117482259
0.32149580286285456,0.16703072910556688,0.12295239355971913,0.571140477473593,0.26241437193731476
0.04385209735777173,-0.07988606679901603,-0.326166758036737,0.060427776851198045,-0.18440496914378451
-0.5095172603220737,-0.5357036027745361,-0.7697951924270264,-0.33817216954224927,0.11746375728730594
0.23197782009639695,0.18356225253666608,0.3481250465729623,-0.050397753954295035,-0.42570558717646434
-0.034409769837456486,0.511390900729517,0.17398450309095906,-0.052972214756594325,0.05819806747234108
0.4736969314725831,0.23317012155778433,0.4074277610974704,0.2404900423008287,0.5285274735913827
-0.08620911772705156,0.0729227586380075,0.11366733364212561,-0.005720820719917732,1.0023356933717458
0.002138625342897399,0.2751436447890097,0.5110786882106395,0.41635170031965185,0.15444909618694652
