,HSI,SSE,SZ
2018-03-28 16:00:00+00:00,0.18217840410028574,1.1211863966443347,0.8116724988167907
2018-03-29 16:00:00+00:00,0.016141661106339737,0.2428652054972308,0.7228094569755854
2018-03-30 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-04-02 16:00:00+00:00,0.21883106126236113,-0.9439634337759661,-0.7296913272340847
2018-04-03 16:00:00+00:00,-1.5447296805782647,-0.1631744067295759,-0.4480534967230192
2018-04-04 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-04-05 16:00:00+00:00,0.7903867339324862,-0.0007759656578150406,0.001799040485363386
2018-04-06 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-04-09 16:00:00+00:00,2.0717730671117707,1.7258483143072036,0.5244697912560111
2018-04-10 16:00:00+00:00,0.40241020233399155,0.510872180743709,0.27585789212067674
2018-04-11 16:00:00+00:00,-0.13546908043643474,-0.8065236157135083,-0.5211071144452422
2018-04-12 16:00:00+00:00,-0.036193026016640345,-0.6144959559452638,-0.25610455075278765
2018-04-13 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-04-16 16:00:00+00:00,-1.7096097036940212,-2.732402425870488,-1.9130386881475925
2018-04-17 16:00:00+00:00,0.5332291080110971,0.7356253439335669,0.6374459196996457
2018-04-18 16:00:00+00:00,0.9959318436826575,0.7704563415004402,0.7048271093887664
2018-04-19 16:00:00+00:00,-0.6524755915717012,-1.3658941603341033,-1.2454641634611867
2018-04-20 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-04-23 16:00:00+00:00,0.5189530846984607,1.7052184754472786,0.9775520274634427
2018-04-24 16:00:00+00:00,-0.6958072677692855,-0.32396969663801256,-0.061900821393047215
2018-04-25 16:00:00+00:00,-0.7321331471264524,-1.2790023092611749,-1.6905554280336887
2018-04-26 16:00:00+00:00,0.6540535310187943,0.21482895292264717,0.2188126636424317
2018-04-27 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-04-30 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-05-01 16:00:00+00:00,1.039670010597403,-0.032326163746284796,0.12479936606258377
2018-05-02 16:00:00+00:00,-0.9313625485285637,0.5860852130152119,0.7715601199276914
2018-05-03 16:00:00+00:00,-0.8886113532895862,-0.293291759397221,-0.2129642815721096
2018-05-04 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-05-07 16:00:00+00:00,1.1284235326192698,2.076696530472974,1.8448500119966829
2018-05-08 16:00:00+00:00,0.32437375056212864,-0.06925568861760274,-0.11926729642904903
2018-05-09 16:00:00+00:00,0.6432681675413555,0.44344251897429493,0.2646068033947157
2018-05-10 16:00:00+00:00,0.7277805752598492,-0.3250780482520227,-0.6162630872662959
2018-05-11 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-05-14 16:00:00+00:00,0.08393784865844364,0.8361382380973188,0.7371951445689567
2018-05-15 16:00:00+00:00,-0.07850560611098793,-0.6542562086305301,-0.2991354441844115
2018-05-16 16:00:00+00:00,-0.36538273915444863,-0.44622485121959654,-0.42485824086074486
2018-05-17 16:00:00+00:00,0.25649094887245194,1.132362845974425,0.24208910411679074
2018-05-18 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-05-21 16:00:00+00:00,0.016141661106339737,0.6046959208837045,0.6036578456919243
2018-05-22 16:00:00+00:00,-0.8565055450850988,-1.3114105552289983,-0.8688345233232092
2018-05-23 16:00:00+00:00,0.23349208005019562,-0.4180023807199958,-0.43534237616479093
2018-05-24 16:00:00+00:00,-0.37968586331529525,-0.3915726070888991,-0.7611493646649578
2018-05-25 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-05-28 16:00:00+00:00,-0.2225108892282455,-0.6143174204933204,-0.6575786383839852
2018-05-29 16:00:00+00:00,-0.9793340047683907,-2.3646954682115475,-1.6432417367568166
2018-05-30 16:00:00+00:00,0.9745921003684891,1.6221651373762485,1.289499846931064
2018-05-31 16:00:00+00:00,0.0724121365596183,-0.60829853423317,-0.8523249308572787
2018-06-01 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-06-04 16:00:00+00:00,1.3899131356983012,1.1627960912071287,1.4569989707941964
2018-06-05 16:00:00+00:00,0.3904101587914991,0.02804162059663778,-0.13470766681147953
2018-06-06 16:00:00+00:00,0.5851436139461763,-0.16900450978282985,-0.34118165557888314
2018-06-07 16:00:00+00:00,-1.2341659378691707,-1.2646890450365051,-0.7283856481096737
2018-06-08 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-06-11 16:00:00+00:00,0.34494895808718484,0.3786869398938674,0.7415756219616457
2018-06-12 16:00:00+00:00,-0.8449537823828116,-0.9030990804107472,-1.0358817600331645
2018-06-13 16:00:00+00:00,-0.6402408237116067,-0.17129131241390086,-0.5274396451177629
2018-06-14 16:00:00+00:00,-0.2869045812736886,-0.6771707337077465,-0.9722966051600457
2018-06-15 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-06-18 16:00:00+00:00,-1.9667791226529403,-3.5474649331323214,-3.774219008291184
2018-06-19 16:00:00+00:00,0.5590897616504081,0.24956332884437857,0.6348474944051568
2018-06-20 16:00:00+00:00,-0.9393903504775302,-1.2713845937516202,-1.355453839501134
2018-06-21 16:00:00+00:00,0.11861057250965641,0.44521907745752154,0.6906668030493658
2018-06-22 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-06-25 16:00:00+00:00,-1.0904313529492002,-1.4554547468288552,-0.5188513654532407
2018-06-26 16:00:00+00:00,-1.2764160118691028,-1.0215410942793317,-1.273922964388532
2018-06-27 16:00:00+00:00,0.3656782437459821,-0.8658436389233087,-0.7331789283183489
2018-06-28 16:00:00+00:00,1.1387033151306059,1.979293393962214,2.3087838567900674
2018-06-29 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-07-02 16:00:00+00:00,-0.9872574135919336,-1.981144063176513,-1.1725103946986488
2018-07-03 16:00:00+00:00,-0.7377841989263978,-0.9234994908742286,-1.4076824198393991
2018-07-04 16:00:00+00:00,-0.1326173240777102,-0.847901872314227,-1.3375371807401486
2018-07-05 16:00:00+00:00,0.34910048781290626,0.4480853600749547,0.38434928067643725
2018-07-06 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-07-09 16:00:00+00:00,0.9223339987184205,2.6576819086836276,2.2471463132994502
2018-07-10 16:00:00+00:00,-0.8998270119431001,-1.6402477522928693,-1.37613690424584
2018-07-11 16:00:00+00:00,0.43570939097679545,1.965169994835406,1.890041748346721
2018-07-12 16:00:00+00:00,0.1263837933052991,-0.21131588741445612,0.39855643837931226
2018-07-13 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-07-16 16:00:00+00:00,-0.837875856126998,-1.0832725503055896,-0.3088841523445612
2018-07-17 16:00:00+00:00,-0.14465679535566314,-0.35947630610305636,-0.6711706501981591
2018-07-18 16:00:00+00:00,-0.2513185807548341,-0.48854791994234664,-0.34849503097073614
2018-07-19 16:00:00+00:00,0.5512982763824004,1.8658937955824417,0.7737671192435902
2018-07-20 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-07-23 16:00:00+00:00,1.1010732408007293,2.4515432037627742,1.5855363494803114
2018-07-24 16:00:00+00:00,0.6481518073076135,-0.0615417913881853,-0.013106423960145172
2018-07-25 16:00:00+00:00,-0.3250794059774843,-0.6832551183938913,-0.8178690063628947
2018-07-26 16:00:00+00:00,0.07274863145420958,-0.2771888398142471,-0.4159062163170637
2018-07-27 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-07-30 16:00:00+00:00,-0.5270487034095008,0.0892060902772458,-0.8752337804351278
2018-07-31 16:00:00+00:00,-0.583444937905058,-1.6778618900814937,-1.3171857028781335
2018-08-01 16:00:00+00:00,-1.5576395380892858,-1.863413837560744,-1.7464724759414234
2018-08-02 16:00:00+00:00,-0.08111656445498032,-0.9237269780471453,-1.4180329411378958
2018-08-03 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-08-06 16:00:00+00:00,1.4584995604043638,1.2993211579128612,0.5774951806095848
2018-08-07 16:00:00+00:00,0.29054136419872245,-1.1789733791556283,-1.406112122676335
2018-08-08 16:00:00+00:00,0.6298467286837411,1.6737580463988562,2.0301314698347355
2018-08-09 16:00:00+00:00,-0.5789905336245631,0.029825962266618808,0.48437653564901606
2018-08-10 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-08-13 16:00:00+00:00,-1.5244792912930696,-0.4749690111163886,-0.222884842878935
2018-08-14 16:00:00+00:00,-1.0820736698926035,-1.9333999487185571,-1.6207612176941444
2018-08-15 16:00:00+00:00,-0.5624780511110108,-0.6142418549946599,-0.6521020236523342
2018-08-16 16:00:00+00:00,0.310148275890954,-1.2433241748072636,-1.1745984860187562
2018-08-17 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-08-20 16:00:00+00:00,1.3986131712479242,2.212203566548252,1.5727701510809033
2018-08-21 16:00:00+00:00,0.458386145933893,-0.6509617311949227,-0.7653178013581675
2018-08-22 16:00:00+00:00,-0.3305529727656981,0.3386623721700468,0.3822309298508562
2018-08-23 16:00:00+00:00,-0.2850904040031731,0.16168276930214504,-0.13376739750148892
2018-08-24 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-08-27 16:00:00+00:00,1.7255443467321823,1.6242193626526613,2.00210957014307
2018-08-28 16:00:00+00:00,0.17700284700957114,-0.28940560337247084,-0.43897566813941136
2018-08-29 16:00:00+00:00,-0.6122783872182498,-1.057091021858233,-1.0052369478212113
2018-08-30 16:00:00+00:00,-0.676284272262217,-0.42211292173313575,-0.7079417933742476
2018-08-31 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-09-03 16:00:00+00:00,0.2299716117467173,0.8519086264294927,0.7248039470179849
2018-09-04 16:00:00+00:00,-1.8451500912874206,-1.5634505574486555,-1.2374450275988822
2018-09-05 16:00:00+00:00,-0.6828923078644971,-0.4361229019127049,-0.6460563607747344
2018-09-06 16:00:00+00:00,0.012617348739029905,0.36516041668774396,-0.013154687528531127
2018-09-07 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-09-10 16:00:00+00:00,-1.4374385050883691,-1.2887544919260803,-1.2920354862147823
2018-09-11 16:00:00+00:00,-0.19079832717476738,-0.30182002379909556,-0.4819587115565794
2018-09-12 16:00:00+00:00,1.7836997823108942,1.0504216437488838,0.4488002318225739
2018-09-13 16:00:00+00:00,0.721616656066428,-0.17022508628483596,-0.42201822370476116
2018-09-14 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-09-17 16:00:00+00:00,-0.5066054642752832,0.6262767069937114,0.1664350588682302
2018-09-18 16:00:00+00:00,0.8504510891066965,1.0480421088525678,0.9719177759759708
2018-09-19 16:00:00+00:00,0.1965889702551323,-0.05500084362450512,-0.11761535367739748
2018-09-20 16:00:00+00:00,1.225694850831059,2.2753661701355887,1.4585489413333086
2018-09-21 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-09-24 16:00:00+00:00,0.016141661106339737,-0.5408949988342285,-0.4586075204465649
2018-09-25 16:00:00+00:00,-0.3291960353134979,0.8461469952913814,0.5555659580691641
2018-09-26 16:00:00+00:00,-0.2405868539210394,-0.49589982823113415,-0.7063689077706881
2018-09-27 16:00:00+00:00,0.20104540760400053,0.970462061184052,0.5500466739024444
2018-09-28 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-10-01 16:00:00+00:00,-1.682586161882486,-0.0007759656578150406,0.001799040485363386
2018-10-02 16:00:00+00:00,-0.07511645045356952,-0.0007759656578150406,0.001799040485363386
2018-10-03 16:00:00+00:00,-1.2097111703558163,-0.0007759656578150406,0.001799040485363386
2018-10-04 16:00:00+00:00,-0.11971126990745128,-0.0007759656578150406,0.001799040485363386
2018-10-05 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-10-08 16:00:00+00:00,-1.0513338278194528,-3.338212615018469,-2.9813473043015364
2018-10-09 16:00:00+00:00,0.07037778882688622,0.16247602076888334,-0.30570603326249085
2018-10-10 16:00:00+00:00,-2.5211220855116823,-4.945154281433573,-4.331862580281804
2018-10-11 16:00:00+00:00,1.4924066221852337,0.8322147904737232,0.31532757345374773
2018-10-12 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-10-15 16:00:00+00:00,-0.9161135477544265,-2.167925885047507,-2.4122911183026363
2018-10-16 16:00:00+00:00,0.016141661106339737,0.5507793950498193,0.6264638543202649
2018-10-17 16:00:00+00:00,-0.0051878045801312745,-2.746760284222448,-1.6873189650522822
2018-10-18 16:00:00+00:00,0.31120250792539744,2.3432001646486604,1.9021326778794894
2018-10-19 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-10-22 16:00:00+00:00,-0.5784181184993066,1.5885000481186613,1.732731267583111
2018-10-23 16:00:00+00:00,-0.25330506688223053,0.29954426994349964,-0.271526006564591
2018-10-24 16:00:00+00:00,-0.699743728037294,0.017105528153589025,-0.14224515528497655
2018-10-25 16:00:00+00:00,-0.7683705820774538,-0.1762665471962506,-0.22533440559748363
2018-10-26 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-10-29 16:00:00+00:00,-0.3613246838687263,-1.0995501563378796,-1.2018292740925354
2018-10-30 16:00:00+00:00,1.1364790976593435,1.2374802860429508,1.0034207072286725
2018-10-31 16:00:00+00:00,1.2358533068586497,0.12145405683513728,0.7825446782975496
2018-11-01 16:00:00+00:00,2.9217977644725552,2.450237638798864,2.688034003992072
2018-11-02 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-11-05 16:00:00+00:00,-0.9623563826046814,-0.592207974166609,-0.6720468957116744
2018-11-06 16:00:00+00:00,0.0881823058729766,-0.627210217055336,-0.34709737812939434
2018-11-07 16:00:00+00:00,0.23140818610571892,-0.2002319603847967,-0.4817871285699032
2018-11-08 16:00:00+00:00,-1.6849315624101688,-1.2952876076938011,-0.4440435249950126
2018-11-09 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-11-12 16:00:00+00:00,0.5395550108386405,1.9643674499817745,2.793722265454236
2018-11-13 16:00:00+00:00,-0.3629483530949844,-0.7899997526281235,-0.47842629840647266
2018-11-14 16:00:00+00:00,1.2380503923089263,1.2486677084538067,0.815022273757361
2018-11-15 16:00:00+00:00,0.23219896554032282,0.37635406553606865,0.5200089628471083
2018-11-16 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-11-19 16:00:00+00:00,-0.9132132172321896,-1.1519639366637133,-1.5839394718058517
2018-11-20 16:00:00+00:00,0.3726921734452274,0.19582261615156676,0.2554084431376904
2018-11-21 16:00:00+00:00,0.14604192159334703,-0.21203726871109949,-0.12493431620193847
2018-11-22 16:00:00+00:00,-0.23262767115848532,-2.327607491649846,-2.289690356205946
2018-11-23 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-11-26 16:00:00+00:00,1.1059994786457876,-0.1725825332561132,-0.012148169848462715
2018-11-27 16:00:00+00:00,0.9478219610182985,0.9627666334111004,1.0972507288591997
2018-11-28 16:00:00+00:00,-0.5977435983868984,-1.2237040090156595,-1.4400544237636037
2018-11-29 16:00:00+00:00,0.1643699113207879,0.7409270444126739,0.7688973946561297
2018-11-30 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-12-03 16:00:00+00:00,1.9910527549735866,2.727828229332409,2.4080960382479897
2018-12-04 16:00:00+00:00,-1.1320593340721845,-0.5609071141708848,-0.217741790237249
2018-12-05 16:00:00+00:00,-1.7478489341325223,-1.5661076124296007,-1.7065183108386688
2018-12-06 16:00:00+00:00,-0.23372960799181938,0.02423385356710065,-0.008569531418456688
2018-12-07 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-12-10 16:00:00+00:00,-0.777708156148315,-0.41907029423084774,-0.43314879294517333
2018-12-11 16:00:00+00:00,1.1414943278680103,0.2853281997568781,0.11526260539805737
2018-12-12 16:00:00+00:00,0.9185443230474254,1.1220795792720546,0.9831478017765957
2018-12-13 16:00:00+00:00,-1.1339548838741424,-1.4220623877782717,-1.5964839970073865
2018-12-14 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-12-17 16:00:00+00:00,-0.7452332807359502,-0.6100968577082492,-0.9044227328212899
2018-12-18 16:00:00+00:00,0.15555062102956377,-0.9747910547308074,-1.0310145649795186
2018-12-19 16:00:00+00:00,-0.6456173211976396,-0.4826389887435642,0.07400342575774421
2018-12-20 16:00:00+00:00,0.37230926833540895,-0.7310636942288438,-0.8304506610309234
2018-12-21 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-12-24 16:00:00+00:00,0.016141661106339737,-0.420458656665787,-0.047697690528760134
2018-12-25 16:00:00+00:00,0.016141661106339737,-0.24118398374162572,-0.40304710637988045
2018-12-26 16:00:00+00:00,-0.738791395458146,-0.5635353749684351,-0.7058165580257377
2018-12-27 16:00:00+00:00,0.08610226110881923,0.3995939329337575,0.23574017040880477
2018-12-28 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2018-12-31 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2019-01-01 16:00:00+00:00,-1.0240224790437749,-1.0640243649097518,-0.868290158499547
2019-01-02 16:00:00+00:00,-0.1690689989008035,-0.03547522742481477,-0.5793631030178215
2019-01-03 16:00:00+00:00,1.5771934803509722,1.8689792032362684,1.8820284275059012
2019-01-04 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2019-01-07 16:00:00+00:00,0.6984156840861672,0.4231475235527681,1.0083678293455551
2019-01-08 16:00:00+00:00,1.595896558535885,0.649301680804871,0.5263437412812119
2019-01-09 16:00:00+00:00,0.17330739093432618,-0.3363048181458222,-0.17782244759920945
2019-01-10 16:00:00+00:00,0.4024213814783148,0.6777349366610167,0.42314562715245435
2019-01-11 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2019-01-14 16:00:00+00:00,0.4454319063873826,0.5932785292756908,0.6770775159293171
2019-01-15 16:00:00+00:00,0.20441825986335924,0.0019903259430678606,-0.061451302077682166
2019-01-16 16:00:00+00:00,-0.3684127109164021,-0.3883043036061415,-0.644008302300019
2019-01-17 16:00:00+00:00,0.8930824949633122,1.299561727446597,1.0220526149230933
2019-01-18 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2019-01-21 16:00:00+00:00,-0.20615773564111972,-0.5813681386548476,-0.5899765610730332
2019-01-22 16:00:00+00:00,0.02331420442421216,0.04565070833976879,0.06598441283707607
2019-01-23 16:00:00+00:00,0.30967003296858847,0.38017360595325567,0.45756458854310555
2019-01-24 16:00:00+00:00,1.1707242589028573,0.3551793142628007,0.20175398659922741
2019-01-25 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2019-01-28 16:00:00+00:00,-0.07976084744322809,-0.26574429374505487,-0.40134677617269354
2019-01-29 16:00:00+00:00,0.2999945053906854,-0.6667453494660661,-0.7424174558592862
2019-01-30 16:00:00+00:00,0.7755239740692224,0.3205834361808034,0.0827499509339713
2019-01-31 16:00:00+00:00,-0.013435449267823708,1.1917842763925892,1.8697603668667162
2019-02-01 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2019-02-04 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2019-02-05 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2019-02-06 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2019-02-07 16:00:00+00:00,0.05542243989774331,-0.0007759656578150406,0.001799040485363386
2019-02-08 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2019-02-11 16:00:00+00:00,0.5810112766220897,1.8691110840334266,2.875776551997762
2019-02-12 16:00:00+00:00,0.8272285516796926,1.6800377758846639,1.3791704125844568
2019-02-13 16:00:00+00:00,-0.14604157928867606,-0.04712884602323724,0.413149306662368
2019-02-14 16:00:00+00:00,-1.3123592110587337,-1.2740650399760025,-0.7963798779875014
2019-02-15 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2019-02-18 16:00:00+00:00,0.8376196417030491,2.4826779723089074,2.633939968610281
2019-02-19 16:00:00+00:00,0.7260234933084447,0.1854307903005932,0.2680376348709486
2019-02-20 16:00:00+00:00,0.30179675018620744,-0.31567175203850567,-0.17568862034809954
2019-02-21 16:00:00+00:00,0.47321445344641944,1.7385706197999438,1.6151065579091526
2019-02-22 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2019-02-25 16:00:00+00:00,-0.09208313657876355,4.404512138321404,3.4160058350438196
2019-02-26 16:00:00+00:00,-0.01966248087267146,0.3840577493351947,-0.6346829162006816
2019-02-27 16:00:00+00:00,-0.2888825395768223,-0.40322069565872265,0.20238721775465315
2019-02-28 16:00:00+00:00,0.4550965236103108,1.6469477042454352,1.0332263324640314
2019-03-01 16:00:00+00:00,0.016141661106339737,-0.0007759656578150406,0.001799040485363386
2019-03-04 16:00:00+00:00,0.380518824838865,1.8352717890195416,3.157855841286918
2019-03-05 16:00:00+00:00,0.2007434232894594,1.43202220744881,0.7526118176750429
2019-03-06 16:00:00+00:00,-0.6128773209710344,0.1274508406077752,-0.1579290957714734
