,0,1,2,3,4
0,1.0,-0.2713241026603524,-0.2748770079141466,-0.2595528352437512,0.0
1,-0.2713241026603524,1.0,-0.3423087277287589,-0.3232039007063425,-0.20702561097374816
2,-0.2748770079141466,-0.34230872772875887,1.0,-0.31303512294656644,-0.20912970553666582
3,-0.2595528352437512,-0.32320390070634253,-0.31303512294656644,1.0,-0.2108095917441906
4,0.0,-0.20702561097374814,-0.2091297055366658,-0.21080959174419062,1.0
