tau,phi_data,full,no_linear,no_cubic,no_memory,no_field,no_noise,with_Tlog
0.4044044044044044,-0.2737873182435554,0.0006623406452970136,0.6024973430937289,0.00066234064820168,0.0006623406452970136,0.0006623406452970136,0.0002908558712632986,0.7388622664526246
0.40540540540540543,-0.2918154954600951,0.0007542762192572043,0.602601680663737,0.0007542762221074816,0.0007542762192572043,0.0007542762192572043,0.0002854096449629644,0.7389608745297306
0.4064064064064064,-0.30984367267663326,0.0006869315470664491,0.6025484594653335,0.0006869315498633558,0.0006869315470664491,0.0006869315470664491,0.00028006539831593966,0.738900077419047
0.4074074074074074,-0.32787184989317153,0.000650536906242548,0.6025249272809194,0.0006505369089870834,0.000650536906242548,0.000650536906242548,0.0002748212217707082,0.7388701077378638
0.4084084084084084,-0.34590002710971124,0.0008044255925396363,0.6026909969402452,0.000804425595232781,0.0008044255925396363,0.0008044255925396363,0.0002696752415317785,0.7390303010775835
0.4094094094094094,-0.3639282043262495,0.0003903517760023526,0.6022919856358105,0.0003903517786450692,0.0003903517760023526,0.0003903517760023526,0.0002646256188901582,0.7386224138606522
0.41041041041041043,-0.3819563815427891,0.00012348848631723393,0.6020324313974724,0.00012348848891046614,0.00012348848631723393,0.00012348848631723393,0.0002596705495663654,0.7383616213282252
0.4114114114114114,-0.39998455875932737,-0.00017555762770955216,0.6017356973657496,-0.00017555762516487778,-0.00017555762770955216,-0.00017555762770955216,0.00025480826306574207,0.7380685322979953
0.4124124124124124,-0.41801273597586563,-0.0006394607556272686,0.6012685067332675,-0.0006394607531302427,-0.0006394607556272686,-0.0006394607556272686,0.00025003702204583894,0.7376104747089818
0.4134134134134134,-0.43604091319240534,-0.000763275639369436,0.6011327178389693,-0.0007632756369191668,-0.000763275639369436,-0.000763275639369436,0.00024535512169564607,0.7374923959081794
0.4144144144144144,-0.4540690904089435,-0.0005989466171808331,0.6012827544382885,-0.0005989466147764453,-0.0005989466171808331,-0.0005989466171808331,0.00024076088912644732,0.7376623536063315
0.41541541541541543,-0.4720972676254832,-0.0006447652916321154,0.6012257203735589,-0.0006447652892727497,-0.0006447652916321154,-0.0006447652916321154,0.0002362526827740808,0.737622058211574
0.4164164164164164,-0.4901254448420215,-0.0005930945581373371,0.6012653177700172,-0.0005930945558221503,-0.0005930945581373371,-0.0005930945581373371,0.00023182889181239195,0.7376791488023636
0.4174174174174174,-0.5081536220585596,-0.00036392740336373396,0.6014833791133333,-0.0003639274010918989,-0.00036392740336373396,-0.00036392740336373396,0.00022748793557766974,0.7379136343284406
0.4184184184184184,-0.5261817992750993,-9.130989567539673e-05,0.6017491819249925,-9.130989344610142e-05,-9.130989567539673e-05,-9.130989567539673e-05,0.0002232282630038599,0.7381914706214585
0.4194194194194194,-0.5442099764916375,-0.00010344156191441187,0.6017353402785062,-0.00010344155972685974,-0.00010344156191441187,-0.00010344156191441187,0.00021904835206835408,0.7381844600192344
0.42042042042042044,-0.5622381537081773,0.00016948352966957464,0.6020063282264885,0.0001694835318161653,0.00016948352966957464,0.00016948352966957464,0.0002149467092481561,0.7384624102837996
0.4214214214214214,-0.5802663309247156,0.00018475375510946875,0.6020247717835583,0.0001847537572158649,0.00018475375510946875,0.00018475375510946875,0.0002109218689862318,0.7384826115862635
0.4224224224224224,-0.5982945081412538,1.3646980677393077e-05,0.6018571242730881,1.3646982744347323e-05,1.3646980677393077e-05,1.3646980677393077e-05,0.00020697239316785107,0.7383163435552509
0.42342342342342343,-0.6163226853577934,-0.00010560762620424823,0.6017381249853487,-0.00010560762417599734,-0.00010560762620424823,-0.00010560762620424823,0.00020309687060673543,0.7382018370874204
0.4244244244244244,-0.6343508625743317,-0.0004000338477371507,0.6014417210610288,-0.0004000338457468784,-0.0004000338477371507,-0.0004000338477371507,0.00019929391654082744,0.7379120700970367
0.42542542542542544,-0.6523790397908713,-0.0005703478578761552,0.6012639162679282,-0.0005703478559231505,-0.0005703478578761552,-0.0005703478578761552,0.00019556217213750164,0.7377463280752169
0.4264264264264264,-0.6704072170074096,-0.0006313432046938885,0.6011922410377152,-0.0006313432027774537,-0.0006313432046938885,-0.0006313432046938885,0.00019190030400804042,0.7376898191072923
0.4274274274274274,-0.6884353942239478,-0.0004586435297196991,0.601353118701965,-0.0004586435278391495,-0.0004586435297196991,-0.0004586435297196991,0.00018830700373120122,0.7378669211545766
0.42842842842842843,-0.7064635714404874,-0.0001055570435966624,0.6016976169489805,-0.00010555704175132591,-0.0001055570435966624,-0.0001055570435966624,0.00018478098738570478,0.738224327579054
0.4294294294294294,-0.7244917486570257,-0.00038029352215249277,0.6014209037148324,-0.0003802935203417099,-0.00038029352215249277,-0.00038029352215249277,0.0001813209950914776,0.7379538301481631
0.43043043043043044,-0.7425199258735653,-0.00029452845339028333,0.6014995476348661,-0.0002945284516134071,-0.00029452845339028333,-0.00029452845339028333,0.00017792579055948444,0.7380437548895923
0.4314314314314314,-0.7605481030901036,-0.0004973305635560045,0.6012912303120883,-0.0004973305618124,-0.0004973305635560045,-0.0004973305635560045,0.0001745941606499902,0.7378450345627893
0.43243243243243246,-0.7785762803066434,-0.00039298368191328833,0.6013862645466179,-0.0003929836802023326,-0.00039298368191328833,-0.00039298368191328833,0.0001713249149390932,0.7379533867974264
0.43343343343343343,-0.7966044575231817,-0.00041186870358726855,0.6013600207551884,-0.00041186870190835026,-0.00041186870358726855,-0.00041186870358726855,0.00016811688529337518,0.7379384321290218
0.4344344344344344,-0.8146326347397197,-0.0007707042456407899,0.6009934728246161,-0.0007707042439933092,-0.0007707042456407899,-0.0007707042456407899,0.00016496892545251574,0.7375834533450712
0.43543543543543545,-0.8326608119562595,-0.0005704276972790044,0.6011793178508814,-0.0005704276956623728,-0.0005704276972790044,-0.0005704276972790044,0.0001618799106197224,0.7377875144349824
