tau,phi_data,phi_full,residual_full
0.091091091091091,0.1039493118942791,0.1079656814921125,-0.0040163695978334
0.0920920920920921,0.1008139767261854,0.1059243258100175,-0.005110349083832094
0.093093093093093,0.0976786415580917,0.103856166569896,-0.006177525011804311
0.0940940940940941,0.094543306389998,0.1018955180619057,-0.0073522116719076935
0.095095095095095,0.0914079712219043,0.0996497372712893,-0.008241766049384994
0.0960960960960961,0.0882726360538106,0.0974941008256299,-0.009221464771819302
0.0970970970970971,0.0851373008857169,0.0954037357822259,-0.010266434896508997
0.0980980980980981,0.0820019657176232,0.0934176681784312,-0.011415702460808003
0.0990990990990991,0.0788666305495295,0.0917484732446702,-0.0128818426951407
0.1001001001001,0.0757312953814358,0.089849221731393,-0.014117926349957191
0.1011011011011011,0.0725959602133421,0.0880911022461129,-0.015495142032770803
0.1021021021021021,0.0694606250452483,0.0867017172310244,-0.017241092185776102
0.1031031031031031,0.0663252898771547,0.0850069183284078,-0.018681628451253096
0.1041041041041041,0.0631899547090609,0.0835628291273682,-0.020372874418307305
0.1051051051051051,0.0600546195409672,0.0818112190380451,-0.0217565994970779
0.1061061061061061,0.0569192843728735,0.0802381893534702,-0.023318904980596696
0.1071071071071071,0.0537839492047798,0.078545548414582,-0.0247615992098022
0.1081081081081081,0.0506486140366861,0.0770069220028941,-0.026358307966207993
0.1091091091091091,0.0475132788685924,0.0757332104538986,-0.028219931585306196
0.1101101101101101,0.0443779437004987,0.0739693091833251,-0.029591365482826405
0.1111111111111111,0.041242608532405,0.0726712182564621,-0.031428609724057095
0.1121121121121121,0.0381072733643113,0.0713580568743424,-0.03325078351003109
0.1131131131131131,0.0349719381962175,0.0699029405586223,-0.034931002362404796
0.1141141141141141,0.0318366030281239,0.0683045189144767,-0.0364679158863528
0.1151151151151151,0.0287012678600301,0.0670399688553055,-0.0383387009952754
0.1161161161161161,0.0255659326919365,0.065678652390864,-0.0401127196989275
0.1171171171171171,0.0224305975238427,0.0644954127141913,-0.0420648151903486
0.1181181181181181,0.019295262355749,0.0632921219773378,-0.0439968596215888
0.1191191191191191,0.0161599271876553,0.0624276643039623,-0.046267737116307
0.1201201201201201,0.0130245920195616,0.0612107979529969,-0.0481862059334353
0.1211211211211211,0.0098892568514679,0.059859731857356,-0.049970475005888096
0.1221221221221221,0.0067539216833742,0.0587747596635657,-0.0520208379801915
0.1231231231231231,0.0036185865152805,0.057718255750181,-0.0540996692349005
0.1241241241241241,0.0004832513471867,0.0569096009358665,-0.0564263495886798
0.1251251251251251,-0.0026520838209069,0.0560111678582022,-0.058663251679109095
0.1261261261261261,-0.0057874189890005,0.0550338140046878,-0.0608212329936883
0.1271271271271271,-0.0089227541570943,0.0542962688087372,-0.0632190229658315
0.1281281281281281,-0.012058089325188,0.0530415898868382,-0.0650996792120262
0.1291291291291291,-0.0151934244932817,0.0519203168290848,-0.0671137413223665
0.1301301301301301,-0.0183287596613754,0.0507626171129855,-0.06909137677436089
0.1311311311311311,-0.021464094829469,0.0497340558138431,-0.0711981506433121
0.1321321321321321,-0.0245994299975628,0.0485271813068891,-0.0731266113044519
0.1331331331331331,-0.0277347651656565,0.0477456755071406,-0.0754804406727971
0.1341341341341341,-0.0308701003337502,0.0468071568942921,-0.0776772572280423
0.1351351351351351,-0.034005435501844,0.0456362451953291,-0.07964168069717309
0.1361361361361361,-0.0371407706699376,0.0445783951963343,-0.0817191658662719
0.1371371371371371,-0.0402761058380313,0.0438064379275313,-0.0840825437655626
0.1381381381381381,-0.043411441006125,0.0431539629978416,-0.08656540400396659
0.1391391391391391,-0.0465467761742188,0.0427456583668754,-0.0892924345410942
0.1401401401401401,-0.0496821113423125,0.0425286090948796,-0.0922107204371921
0.1411411411411411,-0.0528174465104062,0.04181523303573,-0.0946326795461362
0.1421421421421421,-0.0559527816784999,0.040834144239687,-0.09678692591818691
0.1431431431431431,-0.0590881168465936,0.0396426958005713,-0.0987308126471649
0.1441441441441441,-0.0622234520146873,0.0389539890097162,-0.1011774410244035
0.1451451451451451,-0.0653587871827811,0.0380618312770033,-0.1034206184597844
0.1461461461461461,-0.0684941223508748,0.0372659754082016,-0.10576009775907641
0.1471471471471471,-0.0716294575189684,0.0364456345089663,-0.1080750920279347
0.1481481481481481,-0.0747647926870621,0.0357350098904302,-0.1104998025774923
0.1491491491491491,-0.0779001278551559,0.0352792874152491,-0.11317941527040501
0.1501501501501501,-0.0810354630232496,0.0346501299642802,-0.1156855929875298
0.1511511511511511,-0.0841707981913433,0.0339695534978892,-0.1181403516892325
0.1521521521521521,-0.087306133359437,0.0331261413465779,-0.1204322747060149
0.1531531531531531,-0.0904414685275307,0.0321705881709886,-0.1226120566985193
0.1541541541541541,-0.0935768036956244,0.0314708404847602,-0.1250476441803846
0.1551551551551551,-0.0967121388637181,0.0308707871172486,-0.1275829259809667
0.1561561561561561,-0.0998474740318119,0.0306466768462009,-0.1304941508780128
0.1571571571571571,-0.1029828091999055,0.03009890406418,-0.1330817132640855
0.1581581581581581,-0.1061181443679992,0.0297320518951187,-0.1358501962631179
0.1591591591591591,-0.1092534795360929,0.0290753652443617,-0.1383288447804546
0.1601601601601601,-0.1123888147041866,0.0282937080380276,-0.1406825227422142
0.1611611611611611,-0.1155241498722804,0.0275706966390574,-0.1430948465113378
0.1621621621621621,-0.1186594850403741,0.026909249670225,-0.1455687347105991
0.1631631631631631,-0.1217948202084677,0.0268314986522948,-0.1486263188607625
0.1641641641641641,-0.1249301553765614,0.0261646416646632,-0.15109479704122458
0.1651651651651651,-0.1280654905446552,0.0258425789438199,-0.1539080694884751
0.1661661661661661,-0.1312008257127489,0.0251779148839103,-0.1563787405966592
0.1671671671671671,-0.1343361608808426,0.024892963850015,-0.1592291247308576
0.1681681681681681,-0.1374714960489363,0.0245039146321569,-0.1619754106810932
0.1691691691691691,-0.14060683121703,0.0240137240952204,-0.1646205553122504
0.1701701701701701,-0.1437421663851237,0.023555910564586,-0.1672980769497097
0.1711711711711711,-0.1468775015532175,0.0229837415519665,-0.169861243105184
0.1721721721721721,-0.1500128367213112,0.0226426786777219,-0.1726555153990331
0.1731731731731731,-0.1531481718894049,0.0221276106194047,-0.1752757825088096
0.1741741741741741,-0.1562835070574985,0.0214679083867126,-0.17775141544421108
0.1751751751751751,-0.1594188422255923,0.0208100821262236,-0.1802289243518159
0.1761761761761761,-0.162554177393686,0.0204549690435318,-0.1830091464372178
0.1771771771771771,-0.1656895125617797,0.0203880876423907,-0.18607760020417038
0.1781781781781782,-0.1688248477298734,0.0200383545514141,-0.1888632022812875
0.1791791791791791,-0.171960182897967,0.0196393883828722,-0.1915995712808392
0.1801801801801801,-0.1750955180660608,0.0193288666544135,-0.1944243847204743
0.1811811811811811,-0.1782308532341545,0.019228398751839,-0.1974592519859935
0.1821821821821821,-0.179637906148454,0.0189122707040494,-0.19855017685250342
0.1831831831831832,-0.1780204651186137,0.0184758739651571,-0.1964963390837708
0.1841841841841842,-0.1764030240887733,0.0183513956154618,-0.19475441970423513
0.1851851851851851,-0.174785583058933,0.0180936060050975,-0.19287918906403048
0.1861861861861861,-0.1731681420290927,0.0180622649932092,-0.1912304070223019
0.1871871871871872,-0.1715507009992523,0.017760735750352,-0.1893114367496043
0.1881881881881882,-0.169933259969412,0.0171830300745429,-0.1871162900439549
0.1891891891891892,-0.1683158189395716,0.0165873750381176,-0.1849031939776892
0.1901901901901901,-0.1666983779097313,0.0166072953882236,-0.18330567329795489
0.1911911911911911,-0.165080936879891,0.0166414048530209,-0.1817223417329119
0.1921921921921922,-0.1634634958500506,0.0162938576191225,-0.1797573534691731
0.1931931931931932,-0.1618460548202102,0.0159120437515994,-0.1777580985718096
0.1941941941941942,-0.1602286137903699,0.0159066749015493,-0.1761352886919192
0.1951951951951951,-0.1586111727605296,0.0153871943752313,-0.17399836713576092
0.1961961961961962,-0.1569937317306892,0.0149199472715214,-0.1719136790022106
0.1971971971971972,-0.1553762907008489,0.0147693679710946,-0.1701456586719435
0.1981981981981982,-0.1537588496710085,0.0144138140645528,-0.1681726637355613
0.1991991991991992,-0.1521414086411682,0.0141428924697787,-0.1662843011109469
0.2002002002002001,-0.1505239676113279,0.0138453479331338,-0.1643693155444617
0.2012012012012012,-0.1489065265814876,0.0136536786601594,-0.162560205241647
0.2022022022022022,-0.1472890855516472,0.0136797940196066,-0.16096887957125378
0.2032032032032032,-0.1456716445218068,0.0134417773395113,-0.1591134218613181
0.2042042042042042,-0.1440542034919665,0.0133189990397589,-0.15737320253172538
0.2052052052052052,-0.1424367624621261,0.0126591582022079,-0.155095920664334
0.2062062062062062,-0.1408193214322858,0.0124123642024125,-0.1532316856346983
0.2072072072072072,-0.1392018804024455,0.0120111299428245,-0.15121301034527
0.2082082082082082,-0.1375844393726051,0.0115422169761497,-0.1491266563487548
0.2092092092092092,-0.1359669983427648,0.0111502846633838,-0.1471172830061486
0.2102102102102102,-0.1343495573129244,0.010874605915894,-0.1452241632288184
0.2112112112112112,-0.1327321162830841,0.0108543446577285,-0.1435864609408126
0.2122122122122122,-0.1311146752532438,0.0103855548281679,-0.14150023008141172
0.2132132132132132,-0.1294972342234034,0.0101972195263421,-0.13969445374974548
0.2142142142142142,-0.1278797931935631,0.0099093475223048,-0.1377891407158679
0.2152152152152152,-0.1262623521637227,0.0096581964705586,-0.1359205486342813
0.2162162162162162,-0.1246449111338824,0.0096781007156475,-0.1343230118495299
0.2172172172172172,-0.1230274701040421,0.0096046107580019,-0.132632080862044
0.2182182182182182,-0.1214100290742017,0.0096925134378463,-0.131102542512048
0.2192192192192192,-0.1197925880443614,0.0094800907183128,-0.1292726787626742
0.2202202202202202,-0.118175147014521,0.0091632497955003,-0.1273383968100213
0.2212212212212212,-0.1165577059846807,0.0089468529348497,-0.12550455891953038
0.2222222222222222,-0.1149402649548404,0.0088278725544139,-0.1237681375092543
0.2232232232232232,-0.113322823925,0.0086979221767456,-0.1220207461017456
0.2242242242242242,-0.1117053828951597,0.0083179603667412,-0.1200233432619009
0.2252252252252252,-0.1100879418653193,0.00818032405801,-0.1182682659233293
0.2262262262262262,-0.1084705008354789,0.008072840250539,-0.11654334108601791
0.2272272272272272,-0.1068530598056387,0.0084256765078546,-0.1152787363134933
0.2282282282282282,-0.1052356187757983,0.0086436518273824,-0.1138792706031807
0.2292292292292292,-0.103618177745958,0.0083109814399155,-0.1119291591858735
0.2302302302302302,-0.1020007367161176,0.0080978255314778,-0.1100985622475954
0.2312312312312312,-0.1003832956862773,0.0076532137556312,-0.1080365094419085
0.2322322322322322,-0.098765854656437,0.0073916489783194,-0.1061575036347564
0.2332332332332332,-0.0971484136265966,0.0073164258039559,-0.1044648394305525
0.2342342342342342,-0.0955309725967562,0.0074208391220408,-0.102951811718797
0.2352352352352352,-0.0939135315669159,0.0071359224520611,-0.101049454018977
0.2362362362362362,-0.0922960905370755,0.0068713432798736,-0.0991674338169491
0.2372372372372372,-0.0906786495072352,0.0063127908619238,-0.096991440369159
0.2382382382382382,-0.0890612084773949,0.006162019185977,-0.0952232276633719
0.2392392392392392,-0.0874437674475546,0.0058339408557102,-0.09327770830326479
0.2402402402402402,-0.0858263264177142,0.0056187074345014,-0.0914450338522156
0.2412412412412412,-0.0842088853878738,0.0053379503982024,-0.0895468357860762
0.2422422422422422,-0.0825914443580335,0.0052191268103555,-0.087810571168389
0.2432432432432432,-0.0809740033281932,0.0047695019801953,-0.08574350530838849
0.2442442442442442,-0.0793565622983528,0.0043864911218751,-0.0837430534202279
0.2452452452452452,-0.0777391212685125,0.0047306305261148,-0.0824697517946273
0.2462462462462462,-0.0761216802386721,0.0043843080224216,-0.08050598826109369
0.2472472472472472,-0.0745042392088318,0.0040826359143371,-0.07858687512316889
0.2482482482482482,-0.0728867981789914,0.0043739397132358,-0.07726073789222719
0.2492492492492492,-0.0712693571491511,0.0048736334712226,-0.0761429906203737
0.2502502502502503,-0.0696519161193107,0.0045478276467854,-0.07419974376609609
0.2512512512512512,-0.0680344750894704,0.0043889468392932,-0.0724234219287636
0.2522522522522522,-0.0664170340596301,0.0043751440522195,-0.07079217811184961
0.2532532532532532,-0.0647995930297897,0.0046393058447841,-0.0694388988745738
0.2542542542542542,-0.0631821519999494,0.0043548666539273,-0.06753701865387671
0.2552552552552553,-0.061564710970109,0.0042242178489389,-0.0657889288190479
0.2562562562562562,-0.0599472699402687,0.0043007432326274,-0.0642480131728961
0.2572572572572572,-0.0583298289104284,0.0043072528084301,-0.0626370817188585
0.2582582582582582,-0.056712387880588,0.0041512937176271,-0.0608636815982151
0.2592592592592592,-0.0550949468507477,0.0040467700705279,-0.0591417169212756
0.2602602602602603,-0.0534775058209073,0.0036957405789896,-0.057173246399896904
0.2612612612612612,-0.051860064791067,0.0035788560393339,-0.0554389208304009
0.2622622622622622,-0.0502426237612267,0.0034585117450302,-0.0537011355062569
0.2632632632632632,-0.0486251827313863,0.0034402321642096,-0.0520654148955959
0.2642642642642642,-0.047007741701546,0.0032646377866366,-0.0502723794881826
0.2652652652652653,-0.0453903006717056,0.0032979101106646,-0.048688210782370206
0.2662662662662662,-0.0437728596418653,0.00343890321899,-0.0472117628608553
0.2672672672672672,-0.042155418612025,0.0034056273285887,-0.0455610459406137
0.2682682682682683,-0.0405379775821846,0.0034122792443945,-0.043950256826579104
0.2692692692692692,-0.0389205365523443,0.0033590266120614,-0.042279563164405704
0.2702702702702703,-0.0373030955225039,0.0032961463104215,-0.0405992418329254
0.2712712712712712,-0.0356856544926636,0.0030899704733592,-0.0387756249660228
0.2722722722722722,-0.0340682134628233,0.0030954735208021,-0.0371636869836254
0.2732732732732733,-0.0303673422137846,0.0030180345135972,-0.0333853767273818
0.2742742742742742,-0.0249302791154143,0.0033805750494992,-0.0283108541649135
0.2752752752752753,-0.0194932160170435,0.0036322603280121,-0.0231254763450556
0.2762762762762762,-0.0140561529186732,0.0036414934334621,-0.0176976463521353
0.2772772772772773,-0.0086190898203024,0.0034205428873828,-0.0120396327076852
0.2782782782782783,-0.0031820267219321,0.0031337888091292,-0.0063158155310613
0.2792792792792792,0.0022550363764381,0.003313576208877,-0.0010585398324388998
0.2802802802802803,0.0076920994748089,0.003304132510204,0.0043879669646048995
0.2812812812812812,0.0131291625731792,0.0033383880011758,0.0097907745720034
0.2822822822822823,0.01856622567155,0.0029266107946122,0.0156396148769378
0.2832832832832833,0.0240032887699203,0.0030574838791515,0.020945804890768797
0.2842842842842842,0.0294403518682906,0.003091208060635,0.0263491438076556
0.2852852852852853,0.0348774149666614,0.002811017274591,0.0320663976920704
0.2862862862862863,0.0403144780650317,0.0026639820974333,0.0376504959675984
0.2872872872872873,0.0457515411634025,0.002666895726707,0.0430846454366955
0.2882882882882883,0.0511886042617728,0.0026274624251986,0.048561141836574194
0.2892892892892892,0.0566256673601431,0.0025197709120718,0.0541058964480713
0.2902902902902903,0.0620627304585139,0.0024518702619619,0.059610860196552
0.2912912912912913,0.0674997935568842,0.0023555134903009,0.0651442800665833
0.2922922922922923,0.072936856655255,0.0023419499496906,0.0705949067055644
0.2932932932932933,0.0783739197536253,0.0025926903261719,0.0757812294274534
0.2942942942942942,0.0838109828519956,0.0020302971108057,0.0817806857411899
0.2952952952952953,0.0892480459503664,0.0019448626752804,0.08730318327508599
0.2962962962962963,0.0946851090487367,0.0019437832773751,0.0927413257713616
0.2972972972972973,0.1001221721471075,0.0019666443249072,0.0981555278222003
0.2982982982982983,0.1055592352454778,0.0018553618736142,0.10370387337186361
0.2992992992992992,0.1109962983438481,0.0014689244882235,0.1095273738556246
0.3003003003003003,0.1164333614422189,0.0015070838906432,0.1149262775515757
0.3013013013013013,0.1218704245405892,0.0018246798619851,0.1200457446786041
0.3023023023023023,0.12730748763896,0.0014834336842042,0.1258240539547558
0.3033033033033033,0.1327445507373303,0.0016285951841944,0.1311159555531359
0.3043043043043043,0.1381816138357008,0.0015323292032753,0.13664928463242548
0.3053053053053053,0.1436186769340714,0.0014913594554647,0.1421273174786067
0.3063063063063063,0.1490557400324417,0.0012526435128332,0.14780309651960852
0.3073073073073073,0.1544928031308124,0.0011622297852513,0.1533305733455611
0.3083083083083083,0.1599298662291828,0.0014007364200019,0.15852912980918088
0.3093093093093093,0.1653669293275533,0.0014911555668924,0.16387577376066093
0.3103103103103103,0.1708039924259239,0.0018100430648851,0.1689939493610388
0.3113113113113113,0.1762410555242942,0.0020118684148543,0.1742291871094399
0.3123123123123123,0.181678118622665,0.002062101764899,0.17961601685776601
0.3133133133133133,0.1871151817210353,0.0023726253043282,0.18474255641670712
0.3143143143143143,0.1925522448194058,0.0024160848207353,0.1901361599986705
0.3153153153153153,0.1979893079177764,0.0025366074456442,0.1954527004721322
0.3163163163163163,0.2034263710161467,0.0024297363420451,0.2009966346741016
0.3173173173173173,0.2088634341145175,0.0023975624314584,0.2064658716830591
0.3183183183183183,0.2143004972128878,0.0022130440971223,0.2120874531157655
0.3193193193193193,0.2197375603112583,0.002369720127817,0.2173678401834413
0.3203203203203203,0.2251746234096288,0.0020894509036458,0.223085172505983
0.3213213213213213,0.2306116865079992,0.0022069529890469,0.2284047335189523
0.3223223223223223,0.2360487496063699,0.0021274597929938,0.2339212898133761
0.3233233233233233,0.2414858127047403,0.0023221073758787,0.23916370532886158
0.3243243243243243,0.2469228758031108,0.0024289504354331,0.2444939253676777
0.3253253253253253,0.2523599389014813,0.0027479624804101,0.2496119764210712
0.3263263263263263,0.2577970019998516,0.002842808593776,0.2549541934060756
0.3273273273273273,0.2632340650982224,0.0024748547165659,0.2607592103816565
0.3283283283283283,0.2686711281965928,0.0024151094478795,0.2662560187487133
0.3293293293293293,0.2741081912949633,0.0021352508631262,0.27197294043183706
0.3303303303303303,0.2795452543933339,0.0019915089287618,0.27755374546457207
0.3313313313313313,0.2849823174917041,0.0022567665005546,0.2827255509911495
0.3323323323323323,0.2904193805900749,0.0023421433314998,0.2880772372585751
0.3333333333333333,0.2958564436884452,0.0021583610876263,0.2936980826008189
0.3343343343343343,0.3012935067868158,0.0019149997267657,0.29937850706005015
0.3353353353353353,0.3067305698851864,0.0018857046669093,0.3048448652182771
0.3363363363363363,0.3121676329835566,0.0016068395850053,0.3105607933985513
0.3373373373373373,0.3176046960819274,0.0014423893714921,0.31616230671043527
0.3383383383383383,0.3230417591802977,0.0014778452365858,0.3215639139437119
0.3393393393393393,0.3284788222786683,0.0016814665389404,0.3267973557397279
0.3403403403403403,0.3339158853770388,0.0017718555350259,0.3321440298420129
0.3413413413413413,0.3393529484754094,0.0012799612257122,0.3380729872496972
0.3423423423423423,0.3447900115737799,0.0013169284513923,0.3434730831223876
0.3433433433433433,0.3502270746721502,0.0013066903278085,0.3489203843443417
0.3443443443443443,0.3556641377705208,0.001365083693543,0.3542990540769778
0.3453453453453453,0.3611012008688913,0.0016630882373595,0.3594381126315318
0.3463463463463463,0.3665382639672619,0.0012188864792993,0.3653193774879626
0.3473473473473473,0.3719753270656324,0.0010777240149817,0.3708976030506507
0.3483483483483483,0.3774123901640027,0.0011758433817806,0.37623654678222207
0.3493493493493493,0.3828494532623733,0.0008371904007372,0.3820122628616361
0.3503503503503503,0.3882865163607438,0.0011169994489881,0.3871695169117557
0.3513513513513513,0.3937235794591144,0.0011698288935069,0.3925537505656075
0.3523523523523523,0.3991606425574849,0.0013174103315831,0.3978432322259018
0.3533533533533533,0.4045977056558552,0.0011784390137534,0.40341926664210176
0.3543543543543543,0.4100347687542258,0.0013192885989996,0.4087154801552262
0.3553553553553553,0.4154718318525963,0.0015084933656916,0.4139633384869047
0.3563563563563564,0.4209088949509669,0.0015268693124171,0.4193820256385498
0.3573573573573573,0.4263459580493374,0.0015452060520839,0.4248007519972535
0.3583583583583583,0.4317830211477077,0.0015703951044271,0.43021262604328064
0.3593593593593593,0.4372200842460783,0.0013681478306161,0.43585193641546216
0.3603603603603603,0.4426571473444488,0.0013129942258401,0.4413441531186087
0.3613613613613614,0.4480942104428194,0.0012578735926406,0.44683633685017876
0.3623623623623623,0.4535312735411899,0.0013110756537744,0.45222019788741546
0.3633633633633633,0.4589683366395602,0.0014866910014362,0.457481645638124
0.3643643643643643,0.4473397704179971,0.0012469338319079,0.4460928365860892
0.3653653653653653,0.4293115932014589,0.001198558376889,0.4281130348245699
0.3663663663663664,0.4112834159849192,0.0014727032740936,0.4098107127108256
0.3673673673673673,0.393255238768381,0.0012962606456169,0.3919589781227641
0.3683683683683684,0.3752270615518412,0.0011073737692928,0.3741196877825484
0.3693693693693693,0.357198884335303,0.0011271401255114,0.3560717442097916
0.3703703703703703,0.3391707071187648,0.0012750807041753,0.3378956264145895
0.3713713713713714,0.3211425299022251,0.0012534925353086,0.3198890373669165
0.3723723723723723,0.3031143526856868,0.001496079278854,0.30161827340683284
0.3733733733733734,0.2850861754691472,0.0016395957778127,0.2834465796913345
0.3743743743743744,0.267057998252609,0.0017774271740289,0.2652805710785801
0.3753753753753753,0.2490298210360707,0.0018550793895678,0.24717474164650288
0.3763763763763764,0.2310016438195311,0.0022863399628766,0.22871530385665448
0.3773773773773773,0.2129734666029928,0.002202455228052,0.2107710113749408
0.3783783783783784,0.1949452893864531,0.0017601090677057,0.1931851803187474
0.3793793793793794,0.1769171121699149,0.0020483233716635,0.1748687887982514
0.3803803803803803,0.1588889349533767,0.0019183373501588,0.15697059760321788
0.3813813813813814,0.1408607577368369,0.0019040144988751,0.1389567432379618
0.3823823823823823,0.1228325805202987,0.0021305344632513,0.1207020460570474
