tau,phi_data,phi_sim_v2
0.08408408408408408,0.14192962199868703,0.20115167321966956
0.08508508508508508,0.13644278545452304,0.1978358415393259
0.08608608608608609,0.13095594891035905,0.1949289358715332
0.08708708708708708,0.12546911236619507,0.19134810237643426
0.08808808808808809,0.11998227582203103,0.18853773235710308
0.0890890890890891,0.11449543927786704,0.18646063902248536
0.09009009009009009,0.10900860273370305,0.18390679600046825
0.09109109109109109,0.10394931189427917,0.1827040540564293
0.0920920920920921,0.10081397672618544,0.1804324858125775
0.09309309309309309,0.09767864155809178,0.17852160001868184
0.0940940940940941,0.09454330638999804,0.17600554449657624
0.09509509509509509,0.09140797122190437,0.1749887403318451
0.0960960960960961,0.08827263605381064,0.1714448668601782
0.0970970970970971,0.0851373008857169,0.16886765814717594
0.0980980980980981,0.08200196571762323,0.16545365423484845
0.0990990990990991,0.0788666305495295,0.16408688325623005
0.10010010010010009,0.07573129538143583,0.16276230815393883
0.1011011011011011,0.07259596021334211,0.16008783922639555
0.1021021021021021,0.06946062504524837,0.1596248900161352
0.1031031031031031,0.0663252898771547,0.15721074614248795
0.1041041041041041,0.06318995470906097,0.153741411450592
0.10510510510510511,0.06005461954096724,0.15142135510799998
0.1061061061061061,0.05691928437287357,0.14977392897912103
0.10710710710710711,0.053783949204779836,0.14755333975157364
0.10810810810810811,0.05064861403668611,0.14786460997831996
0.1091091091091091,0.04751327886859244,0.1467602073497971
0.11011011011011011,0.044377943700498704,0.1465472183648457
0.1111111111111111,0.04124260853240504,0.1459913138220028
0.11211211211211211,0.0381072733643113,0.14236803555969815
0.11311311311311312,0.03497193819621758,0.1401021364137016
0.11411411411411411,0.0318366030281239,0.1355132023292987
0.11511511511511512,0.028701267860030175,0.13306928941835613
0.11611611611611611,0.025565932691936508,0.1324210464006377
0.11711711711711711,0.02243059752384277,0.12982112328612302
0.11811811811811812,0.019295262355749035,0.1274624038501784
0.11911911911911911,0.016159927187655368,0.12609874680049293
0.12012012012012012,0.013024592019561632,0.12521481545939192
0.12112112112112113,0.009889256851467909,0.12319783015354081
0.12212212212212212,0.006753921683374242,0.12130819134859588
0.12312312312312312,0.003618586515280506,0.12050946839089309
0.12412412412412413,0.00048325134718676943,0.11916585779171202
0.12512512512512514,-0.002652083820906967,0.11730017777152855
0.12612612612612611,-0.0057874189890005645,0.11605962682779032
0.12712712712712712,-0.0089227541570943,0.11459690465594985
0.12812812812812813,-0.012058089325188023,0.11333226789774951
0.12912912912912913,-0.01519342449328176,0.11383274649257631
0.13013013013013014,-0.018328759661375496,0.11201784102059716
0.13113113113113112,-0.021464094829469094,0.10999221098999125
0.13213213213213212,-0.024599429997562844,0.10994878927758582
0.13313313313313313,-0.027734765165656566,0.10778449043449487
0.13413413413413414,-0.03087010033375029,0.10807690775812558
0.13513513513513514,-0.03400543550184404,0.10644944442040082
0.13613613613613612,-0.03714077066993762,0.10511186644492114
0.13713713713713713,-0.04027610583803137,0.10445247361106379
0.13813813813813813,-0.043411441006125095,0.10428178552700139
0.13913913913913914,-0.04654677617421882,0.10389703335056145
0.14014014014014015,-0.04968211134231257,0.10231554704320223
0.14114114114114115,-0.05281744651040629,0.10059207438828659
0.14214214214214213,-0.0559527816784999,0.09960607062146455
0.14314314314314314,-0.059088116846593625,0.09842017446279701
0.14414414414414414,-0.062223452014687375,0.09647223302335234
0.14514514514514515,-0.0653587871827811,0.09560417600822156
0.14614614614614616,-0.06849412235087482,0.09533160471979406
0.14714714714714713,-0.07162945751896843,0.0942342062978365
0.14814814814814814,-0.07476479268706215,0.09455025099196697
0.14914914914914915,-0.0779001278551559,0.0937072525770338
0.15015015015015015,-0.08103546302324963,0.09230875028567408
0.15115115115115116,-0.08417079819134335,0.09118507593880498
0.15215215215215216,-0.08730613335943704,0.08941531547299582
0.15315315315315314,-0.09044146852753071,0.08719736180099866
0.15415415415415415,-0.09357680369562443,0.08651815342188322
0.15515515515515516,-0.09671213886371816,0.08451684122695136
0.15615615615615616,-0.0998474740318119,0.08303751970010918
0.15715715715715717,-0.10298280919990557,0.08184717486437625
0.15815815815815815,-0.10611814436799924,0.08114739269243919
0.15915915915915915,-0.10925347953609296,0.08053302339292918
0.16016016016016016,-0.11238881470418668,0.0795194546778573
0.16116116116116116,-0.11552414987228043,0.07653180689960667
0.16216216216216217,-0.1186594850403741,0.07531021593581894
0.16316316316316315,-0.12179482020846777,0.07353530671650729
0.16416416416416416,-0.12493015537656149,0.07244878903737507
0.16516516516516516,-0.12806549054465524,0.0724804557868019
0.16616616616616617,-0.13120082571274896,0.0723250140835721
0.16716716716716717,-0.13433616088084263,0.07158655439378918
0.16816816816816815,-0.1374714960489363,0.07114360172828832
0.16916916916916916,-0.14060683121703002,0.06871035833537112
0.17017017017017017,-0.14374216638512377,0.06799433973170908
0.17117117117117117,-0.14687750155321752,0.06771788873151786
0.17217217217217218,-0.1500128367213112,0.0661131333632155
0.17317317317317318,-0.1531481718894049,0.06564188374069543
0.17417417417417416,-0.15628350705749858,0.06439028230954273
0.17517517517517517,-0.1594188422255923,0.0645379924998792
0.17617617617617617,-0.16255417739368602,0.0647917641470183
0.17717717717717718,-0.1656895125617797,0.06339732412296056
0.1781781781781782,-0.1688248477298734,0.06402107939206458
0.17917917917917917,-0.17196018289796708,0.06298190628824048
0.18018018018018017,-0.17509551806606086,0.06421079147829414
0.18118118118118118,-0.17823085323415458,0.06286732714871789
0.18218218218218218,-0.17963790614845404,0.06209754319522082
0.1831831831831832,-0.1780204651186137,0.06148754905972908
0.1841841841841842,-0.17640302408877334,0.05992069286819524
0.18518518518518517,-0.17478558305893305,0.05739905373484969
0.18618618618618618,-0.1731681420290927,0.05583755315161607
0.1871871871871872,-0.17155070099925235,0.056177848358925656
0.1881881881881882,-0.169933259969412,0.055103949383094514
0.1891891891891892,-0.16831581893957165,0.05404625198545004
0.19019019019019018,-0.16669837790973135,0.05484793323911
0.19119119119119118,-0.165080936879891,0.054614696012272014
0.1921921921921922,-0.16346349585005063,0.05459353099518309
0.1931931931931932,-0.16184605482021028,0.054719934208970415
0.1941941941941942,-0.16022861379036993,0.05308603609585295
0.19519519519519518,-0.15861117276052963,0.05250698037616265
0.1961961961961962,-0.15699373173068928,0.05196111899825418
0.1971971971971972,-0.15537629070084893,0.05111310270006051
0.1981981981981982,-0.15375884967100859,0.04934123057624267
0.1991991991991992,-0.15214140864116824,0.04915122294173206
0.20020020020020018,-0.15052396761132794,0.04683936780613959
0.2012012012012012,-0.1489065265814876,0.045280285439400554
0.2022022022022022,-0.14728908555164721,0.04386973256836427
0.2032032032032032,-0.14567164452180686,0.04287548731546278
0.2042042042042042,-0.14405420349196651,0.04314890425370352
0.20520520520520522,-0.14243676246212617,0.04423509999556629
0.2062062062062062,-0.14081932143228587,0.045372573643295264
0.2072072072072072,-0.13920188040244552,0.04557801179307709
0.2082082082082082,-0.13758443937260517,0.0454137934443084
0.2092092092092092,-0.13596699834276482,0.042472730830968114
0.21021021021021022,-0.13434955731292447,0.043040804579492116
0.2112112112112112,-0.13273211628308418,0.045101673068865776
0.2122122122122122,-0.13111467525324383,0.04495696660594102
0.2132132132132132,-0.12949723422340348,0.04459512273827396
0.21421421421421422,-0.12787979319356313,0.0447031984580672
0.21521521521521522,-0.12626235216372275,0.04483980384381538
0.21621621621621623,-0.1246449111338824,0.04438029132118872
0.2172172172172172,-0.12302747010404211,0.04341763037042914
0.2182182182182182,-0.12141002907420176,0.04320404543571615
0.21921921921921922,-0.11979258804436141,0.041258008877684674
0.22022022022022023,-0.11817514701452106,0.038826627766159166
0.22122122122122123,-0.1165577059846807,0.03967409791926593
0.2222222222222222,-0.11494026495484042,0.03868951005101362
0.22322322322322322,-0.11332282392500005,0.03889316955559062
0.22422422422422422,-0.1117053828951597,0.0399336065801402
0.22522522522522523,-0.11008794186531935,0.04062559939750279
0.22622622622622623,-0.10847050083547899,0.039532968066827566
0.2272272272272272,-0.10685305980563871,0.03933385050180094
0.22822822822822822,-0.10523561877579836,0.03764503984204321
0.22922922922922923,-0.103618177745958,0.03704119881684683
0.23023023023023023,-0.10200073671611765,0.03759710635774605
0.23123123123123124,-0.1003832956862773,0.037130636995698955
0.23223223223223222,-0.098765854656437,0.033784071073791284
0.23323323323323322,-0.09714841362659665,0.03108258632589041
0.23423423423423423,-0.09553097259675629,0.029868051514839983
0.23523523523523523,-0.09391353156691594,0.030806585307391075
0.23623623623623624,-0.09229609053707559,0.030597382700896587
0.23723723723723725,-0.09067864950723524,0.030333084058332124
0.23823823823823823,-0.08906120847739495,0.028613590939095518
0.23923923923923923,-0.0874437674475546,0.028380760540401617
0.24024024024024024,-0.08582632641771423,0.02572698941981282
0.24124124124124124,-0.08420888538787388,0.025728030719775613
0.24224224224224225,-0.08259144435803353,0.0265673046471436
0.24324324324324323,-0.08097400332819324,0.02539662349964028
0.24424424424424424,-0.07935656229835289,0.026145352565712095
0.24524524524524524,-0.07773912126851253,0.025078056125950186
0.24624624624624625,-0.07612168023867218,0.02489305002719658
0.24724724724724725,-0.07450423920883183,0.024426902559247583
0.24824824824824826,-0.07288679817899148,0.024196969791566457
0.24924924924924924,-0.07126935714915118,0.02540460660579333
0.2502502502502503,-0.06965191611931076,0.02594984632486464
0.25125125125125125,-0.06803447508947047,0.024927358396723786
0.25225225225225223,-0.06641703405963019,0.021829098278058973
0.25325325325325326,-0.06479959302978977,0.02243534930012434
0.25425425425425424,-0.06318215199994948,0.022902536719228744
0.2552552552552553,-0.06156471097010906,0.022764532360319393
0.25625625625625625,-0.05994726994026876,0.02190393117920095
0.25725725725725723,-0.05832982891042848,0.023213498707204183
0.25825825825825827,-0.056712387880588064,0.021116693003891684
0.25925925925925924,-0.055094946850747784,0.02005152774870596
0.2602602602602603,-0.05347750582090735,0.01831783670824125
0.26126126126126126,-0.051860064791067056,0.01844662582292643
0.26226226226226224,-0.05024262376122679,0.017735018928082123
0.26326326326326327,-0.04862518273138636,0.01961316096328732
0.26426426426426425,-0.04700774170154606,0.019370919906329328
0.2652652652652653,-0.04539030067170566,0.018875020594320075
0.26626626626626626,-0.043772859641865364,0.019198016500652032
0.26726726726726724,-0.04215541861202507,0.018210526151886487
0.2682682682682683,-0.040537977582184664,0.01688406516197034
0.26926926926926925,-0.03892053655234437,0.017195728450004995
0.2702702702702703,-0.03730309552250394,0.01647820974804301
0.27127127127127126,-0.03568565449266364,0.017236664552070007
0.27227227227227224,-0.03406821346282338,0.017343226025644146
0.2732732732732733,-0.030367342213784655,0.017229797015040765
0.27427427427427425,-0.02493027911541433,0.01706985336114778
0.2752752752752753,-0.01949321601704357,0.01675711491872885
0.27627627627627627,-0.014056152918673247,0.016942856477397704
0.2772772772772773,-0.008619089820302486,0.01632057508588013
0.2782782782782783,-0.003182026721932161,0.014144504223219698
0.27927927927927926,0.0022550363764381604,0.014034829822029098
0.2802802802802803,0.007692099474808922,0.013387673511074921
0.28128128128128127,0.013129162573179247,0.011831857621458153
0.2822822822822823,0.01856622567155001,0.01245643675179542
0.2832832832832833,0.024003288769920333,0.011910641146083995
0.28428428428428426,0.029440351868290658,0.010005727722865338
0.2852852852852853,0.03487741496666142,0.00979821411025666
0.2862862862862863,0.04031447806503175,0.008992851212989452
0.2872872872872873,0.045751541163402513,0.007170357908381496
0.2882882882882883,0.05118860426177283,0.007387780016044743
0.28928928928928926,0.05662566736014315,0.006238209310534652
0.2902902902902903,0.06206273045851391,0.0068745821985760685
0.2912912912912913,0.06749979355688424,0.0058850392328406885
0.2922922922922923,0.07293685665525501,0.0067850295883087495
0.2932932932932933,0.07837391975362532,0.0071209112378075095
0.29429429429429427,0.08381098285199565,0.007135208458159488
0.2952952952952953,0.08924804595036642,0.006284005507684532
0.2962962962962963,0.09468510904873675,0.007106397610730086
0.2972972972972973,0.1001221721471075,0.007516228248043348
0.2982982982982983,0.10555923524547783,0.007053803032691299
0.29929929929929927,0.11099629834384817,0.0075414899939547165
0.3003003003003003,0.11643336144221891,0.006414883098638698
0.3013013013013013,0.12187042454058925,0.0050487765487446075
0.3023023023023023,0.12730748763896,0.004886168982212533
0.3033033033033033,0.13274455073733032,0.004892567640767003
0.30430430430430433,0.13818161383570088,0.005256028418765211
0.3053053053053053,0.1436186769340714,0.00525144680860328
0.3063063063063063,0.14905574003244174,0.00642376944140953
0.3073073073073073,0.15449280313081248,0.00504679651549313
0.3083083083083083,0.15992986622918282,0.005548772491496672
0.30930930930930933,0.16536692932755337,0.005701066145001212
0.3103103103103103,0.1708039924259239,0.0069830400505278434
0.3113113113113113,0.17624105552429423,0.007015487762069467
0.3123123123123123,0.181678118622665,0.007239084651504077
0.3133133133133133,0.1871151817210353,0.008906143307910673
0.31431431431431434,0.19255224481940586,0.009585138254236876
0.3153153153153153,0.1979893079177764,0.01006720675815858
0.3163163163163163,0.20342637101614672,0.009543194637103325
0.3173173173173173,0.2088634341145175,0.009555743499257884
0.3183183183183183,0.21430049721288782,0.007774970013896337
0.31931931931931934,0.21973756031125838,0.0068273060086544105
0.3203203203203203,0.22517462340962888,0.007384418726186859
0.3213213213213213,0.2306116865079992,0.005505553749117302
0.32232232232232233,0.23604874960636998,0.005525536527144748
0.3233233233233233,0.24148581270474032,0.005470121516023391
0.32432432432432434,0.24692287580311087,0.005787077427848602
0.3253253253253253,0.25235993890148134,0.004012346667878723
0.3263263263263263,0.25779700199985167,0.0019262501284197943
0.32732732732732733,0.26323406509822245,0.0030113813274575997
0.3283283283283283,0.2686711281965928,0.003082281825783992
0.32932932932932935,0.27410819129496333,0.003451984236675994
0.3303303303303303,0.2795452543933339,0.005024461608093685
0.3313313313313313,0.28498231749170416,0.005131850639260549
0.33233233233233234,0.29041938059007494,0.003097688661105869
0.3333333333333333,0.29585644368844527,0.0027442133687483076
0.33433433433433435,0.3012935067868158,0.003527019359394483
0.3353353353353353,0.3067305698851864,0.0030544153652374353
0.3363363363363363,0.31216763298355665,0.002710739561881418
0.33733733733733734,0.31760469608192743,0.0020726362503925145
0.3383383383383383,0.32304175918029776,0.0035144985399270193
0.33933933933933935,0.3284788222786683,0.004712444003639805
0.34034034034034033,0.33391588537703887,0.0028383442099598317
0.34134134134134136,0.3393529484754094,0.004706901568571268
0.34234234234234234,0.3447900115737799,0.0038696319670166973
0.3433433433433433,0.35022707467215025,0.005847990401372495
0.34434434434434436,0.3556641377705208,0.004455198032782235
0.34534534534534533,0.36110120086889136,0.0054988427971985705
0.34634634634634637,0.3665382639672619,0.004858932626805848
0.34734734734734735,0.3719753270656324,0.004638627585250631
0.3483483483483483,0.37741239016400274,0.00546137898339962
0.34934934934934936,0.3828494532623733,0.004648565800826545
0.35035035035035034,0.38828651636074385,0.004902555359712231
0.35135135135135137,0.3937235794591144,0.0051453207630407765
0.35235235235235235,0.39916064255748496,0.006269553715711914
0.3533533533533533,0.40459770565585523,0.007554446307942683
0.35435435435435436,0.4100347687542258,0.009335171633019692
0.35535535535535534,0.41547183185259634,0.009515564072160254
0.3563563563563564,0.4209088949509669,0.009798521027389618
0.35735735735735735,0.42634595804933745,0.009099432202764974
0.35835835835835833,0.4317830211477077,0.00821112667577768
0.35935935935935936,0.4372200842460783,0.006779756881793426
0.36036036036036034,0.44265714734444883,0.006463349113263483
0.3613613613613614,0.4480942104428194,0.00653420576850664
0.36236236236236236,0.45353127354118994,0.006467801214102364
0.36336336336336333,0.45896833663956027,0.006955935903091343
0.36436436436436437,0.4473397704179971,0.0055061485212488425
0.36536536536536535,0.4293115932014589,0.007167476926580722
0.3663663663663664,0.4112834159849192,0.00737985463324063
0.36736736736736736,0.393255238768381,0.008376297693370744
0.3683683683683684,0.37522706155184127,0.008610823328585543
0.36936936936936937,0.35719888433530306,0.00761925387195231
0.37037037037037035,0.33917070711876485,0.007192033108478924
0.3713713713713714,0.32114252990222514,0.0037950857081278525
0.37237237237237236,0.30311435268568687,0.003958829642784953
0.3733733733733734,0.2850861754691472,0.003836961176162338
0.3743743743743744,0.267057998252609,0.005000312828962451
0.37537537537537535,0.24902982103607077,0.0031762920415380064
0.3763763763763764,0.2310016438195311,0.003055511334327367
0.37737737737737737,0.21297346660299285,0.0027092827954912605
0.3783783783783784,0.19494528938645317,0.001408906546194301
0.3793793793793794,0.1769171121699149,-7.940439939794282e-05
0.38038038038038036,0.1588889349533767,-0.0012550344243389654
0.3813813813813814,0.14086075773683698,-0.0002535204177442148
0.38238238238238237,0.12283258052029877,0.0007361225237186293
0.3833833833833834,0.10480440330375912,-0.0007150256641538879
0.3843843843843844,0.08677622608722085,-0.0008724432188259715
0.38538538538538536,0.06874804887068264,-0.00038701286934016767
0.3863863863863864,0.050719871654142934,-5.589530041142694e-05
0.38738738738738737,0.032691694437604724,-0.001575151464769487
0.3883883883883884,0.014663517221065014,-0.002156542021050468
0.3893893893893894,-0.003364659995473196,-0.003565119615600138
0.39039039039039036,-0.021392837212011406,-0.002500418567133481
0.3913913913913914,-0.039421014428551115,0.0001306400129930797
0.3923923923923924,-0.057449191645089326,7.898685149525193e-05
0.3933933933933934,-0.07547736886162904,-0.002069890762952131
0.3943943943943944,-0.0935055460781673,-0.0012230622568274302
0.39539539539539537,-0.11153372329470546,0.00035154965262038226
0.3963963963963964,-0.12956190051124516,0.001827040592406215
0.3973973973973974,-0.14759007772778343,0.0019676196593028644
0.3983983983983984,-0.16561825494432314,0.002471875061543699
0.3993993993993994,-0.1836464321608613,0.002534047028154283
0.40040040040040037,-0.20167460937739956,0.0032217233518415933
0.4014014014014014,-0.21970278659393927,0.00412136080772247
0.4024024024024024,-0.23773096381047742,0.0033123807604017812
0.4034034034034034,-0.25575914102701713,0.002681364480872989
0.4044044044044044,-0.2737873182435554,0.0023037988139863437
0.40540540540540543,-0.2918154954600951,0.0020427209763813894
0.4064064064064064,-0.30984367267663326,0.0022075575930326076
0.4074074074074074,-0.32787184989317153,0.0032980648580934165
0.4084084084084084,-0.34590002710971124,0.0019464554652161457
0.4094094094094094,-0.3639282043262495,0.002840071445069861
0.41041041041041043,-0.3819563815427891,0.0026052045165011234
0.4114114114114114,-0.39998455875932737,-0.00029832921599978355
0.4124124124124124,-0.41801273597586563,-0.0006934820117171488
0.4134134134134134,-0.43604091319240534,-0.0009574462081946564
0.4144144144144144,-0.4540690904089435,-0.0003959918431058623
0.41541541541541543,-0.4720972676254832,0.00019940846337481908
0.4164164164164164,-0.4901254448420215,0.0001903924224801212
0.4174174174174174,-0.5081536220585596,-0.0006273914883533503
0.4184184184184184,-0.5261817992750993,0.00033464842894950753
0.4194194194194194,-0.5442099764916375,-0.00034759708882833656
0.42042042042042044,-0.5622381537081773,-0.0015326250388044593
0.4214214214214214,-0.5802663309247156,-0.002154437465340045
0.4224224224224224,-0.5982945081412538,-0.0026650136850522315
0.42342342342342343,-0.6163226853577934,-0.0027439030834370388
0.4244244244244244,-0.6343508625743317,-0.0031559214862015668
0.42542542542542544,-0.6523790397908713,-0.0034788105714954154
0.4264264264264264,-0.6704072170074096,-0.00269031623227545
0.4274274274274274,-0.6884353942239478,-0.0018573453044725423
0.42842842842842843,-0.7064635714404874,-0.0012993314990045962
0.4294294294294294,-0.7244917486570257,-0.0015918570496260803
0.43043043043043044,-0.7425199258735653,-0.002238674783357683
0.4314314314314314,-0.7605481030901036,-0.0024409965050497555
0.43243243243243246,-0.7785762803066434,-0.002555471242011421
0.43343343343343343,-0.7966044575231817,-0.001679297000117728
0.4344344344344344,-0.8146326347397197,-0.0019375282762339908
0.43543543543543545,-0.8326608119562595,-0.003117766255523264
0.4364364364364364,-0.8506889891727978,-0.0039145382130670574
0.43743743743743746,-0.8687171663893374,-0.0020966810915829127
0.43843843843843844,-0.8867453436058756,-0.0030024740414461267
0.4394394394394394,-0.9047735208224139,-0.004227723903266298
0.44044044044044045,-0.9228016980389535,-0.004463626870388974
0.44144144144144143,-0.9408298752554918,-0.002641612455346859
0.44244244244244246,-0.9588580524720314,-0.0025100480859488183
0.44344344344344344,-0.9768862296885696,-0.0021838239780076125
0.4444444444444444,-0.9949144069051079,-0.0037330079081794245
0.44544544544544545,-1.0129425841216475,-0.00518383598362724
0.44644644644644643,-1.0309707613381858,-0.005117472786931413
0.44744744744744747,-1.0489989385547256,-0.005507686100575956
0.44844844844844844,-1.0670271157712639,-0.005044604701690513
0.4494494494494494,-1.085055292987802,-0.006081293719817843
0.45045045045045046,-1.1030834702043417,-0.004946554269643231
0.45145145145145144,-1.12111164742088,-0.003522131645420491
0.45245245245245247,-1.1391398246374196,-0.005023882860539437
0.45345345345345345,-1.1571680018539579,-0.00471188459717924
0.4544544544544544,-1.1751961790704961,-0.004928909358016449
0.45545545545545546,-1.1647213093043656,-0.0034195028584705885
0.45645645645645644,-1.151396134839968,-0.003148105715331492
0.4574574574574575,-1.138070960375569,-0.002152156532787116
0.45845845845845845,-1.1247457859111711,-0.0021999661448114686
0.45945945945945943,-1.1114206114467733,-0.001856291484967408
0.46046046046046046,-1.0980954369823743,0.00030328413752235875
0.46146146146146144,-1.0847702625179765,0.0023777020712471156
0.4624624624624625,-1.0714450880535777,0.0006480420745722147
0.46346346346346345,-1.05811991358918,0.0010210745338529793
0.46446446446446443,-1.044794739124782,0.0012490660663658445
0.46546546546546547,-1.031469564660383,0.00015764398293042158
0.46646646646646645,-1.0181443901959852,-0.0006132215573818808
0.4674674674674675,-1.0048192157315865,-0.0004199671637878226
0.46846846846846846,-0.9914940412671887,0.0005425612506668675
0.4694694694694695,-0.9781688668027897,0.001059003745965409
0.47047047047047047,-0.9648436923383918,0.0006258079953398927
0.47147147147147145,-0.951518517873994,-0.0004447177911281479
0.4724724724724725,-0.9381933434095951,-0.0025342074565984085
0.47347347347347346,-0.9248681689451974,-0.0009590521844336911
0.4744744744744745,-0.9115429944807985,-0.0015036385826346058
0.4754754754754755,-0.8982178200164006,-0.002343992156957638
0.47647647647647645,-0.8848926455520028,-0.00197494629035881
0.4774774774774775,-0.8715674710876039,-0.0020347404570207057
0.47847847847847846,-0.8582422966232061,-0.0020244352082972776
0.4794794794794795,-0.8449171221588072,-0.0013397644355055477
0.4804804804804805,-0.8315919476944094,-0.0018087038550224832
0.48148148148148145,-0.8182667732300115,-0.002843470174184573
0.4824824824824825,-0.8049415987656126,-0.0029484486279517164
0.48348348348348347,-0.7916164243012148,-0.0028437013368447393
0.4844844844844845,-0.778291249836816,-0.0038955179872735297
0.4854854854854855,-0.7649660753724181,-0.004950102302659076
0.48648648648648646,-0.7516409009080203,-0.005932896404319454
0.4874874874874875,-0.7383157264436213,-0.005037589922504195
0.48848848848848847,-0.7249905519792235,-0.0035849951188893494
0.4894894894894895,-0.7116653775148247,-0.0022627039618357187
0.4904904904904905,-0.6983402030504269,-0.0031467384737519414
0.49149149149149146,-0.685015028586029,-0.003799409537064388
0.4924924924924925,-0.6716898541216301,-0.0050275246973332365
0.4934934934934935,-0.6583646796572323,-0.003122375323856626
0.4944944944944945,-0.6450395051928334,-0.003565685521371544
0.4954954954954955,-0.6317143307284355,-0.003555990593989857
0.4964964964964965,-0.6183891562640367,-0.003985248209869152
0.4974974974974975,-0.6050639817996388,-0.0037647509099808492
0.4984984984984985,-0.591738807335241,-0.0047644998271323185
0.4994994994994995,-0.5784136328708421,-0.005322319637655888
0.5005005005005005,-0.5650884584064432,-0.0061647717069066915
