Date,HSI,SSE,SZ
2018-01-02 16:00:00+00:00,0.12047514201107239,0.544623029704392,0.6106450915639543
2018-01-03 16:00:00+00:00,0.4117809670646915,0.43248041313892904,0.3627243752678653
2018-01-04 16:00:00+00:00,0.19240823568186385,0.15621814744375292,0.010730718863224983
2018-01-07 16:00:00+00:00,0.2069534382669964,0.4587679943081209,0.236467591068108
2018-01-08 16:00:00+00:00,0.26636260297716285,0.1132902765181221,0.37888621255199223
2018-01-09 16:00:00+00:00,0.15576580530469983,0.20373953400991693,-0.056595564339040096
2018-01-10 16:00:00+00:00,0.12090879786877086,0.08948440756446818,0.16022783173272798
2018-01-11 16:00:00+00:00,0.6606888879551734,0.09157647799595667,-0.010999357393525411
2018-01-14 16:00:00+00:00,-0.1439724126421282,-0.47671526725859215,-0.9055599580230551
2018-01-15 16:00:00+00:00,1.2492461401563884,0.6714106923481018,0.4699834939280962
2018-01-16 16:00:00+00:00,0.18709173838165227,0.20604529723259762,-0.4868435615275872
2018-01-17 16:00:00+00:00,0.315066502468187,0.7657388806775762,0.09609726486427277
2018-01-18 16:00:00+00:00,0.3018854928974152,0.3311036806774432,-0.13787445400757525
2018-01-21 16:00:00+00:00,0.31254760064554077,0.3396276054826363,1.2728590812623548
2018-01-22 16:00:00+00:00,1.1497684198485272,1.1285856009825386,0.2463064591446883
2018-01-23 16:00:00+00:00,0.07609793001333841,0.3206852179479443,0.30390830383373263
2018-01-24 16:00:00+00:00,-0.6206273867618937,-0.27777198280129667,-0.31569717575549316
2018-01-25 16:00:00+00:00,1.062749042113223,0.24279130256133152,0.03232578230767868
2018-01-28 16:00:00+00:00,-0.3721377932518503,-0.8757442463851765,-1.195115160251958
2018-01-29 16:00:00+00:00,-0.7372124349700507,-0.8810732196062654,-0.434941601962035
2018-01-30 16:00:00+00:00,0.606036458951047,-0.18252373502220606,-0.7078184896819213
2018-01-31 16:00:00+00:00,-0.49738049716031635,-0.8626519646675355,-1.7912115082170406
2018-02-01 16:00:00+00:00,-0.067421145802026,0.3844941159811756,0.3751026290821652
2018-02-04 16:00:00+00:00,-0.7392179390240998,0.6439871852610646,-0.54439838825145
2018-02-05 16:00:00+00:00,-3.5968860318256897,-3.005654199112039,-2.8892723536338125
2018-02-06 16:00:00+00:00,-0.5974595294189371,-1.6216738042780419,-0.8450462109582992
2018-02-07 16:00:00+00:00,0.307680663172175,-1.2678530035214122,0.8164743638978638
2018-02-08 16:00:00+00:00,-2.1493088726024197,-3.6486312538695747,-2.435485867591394
2018-02-11 16:00:00+00:00,-0.09393043145422442,0.6802484944643684,1.917043289809297
2018-02-12 16:00:00+00:00,0.8994485462953188,0.8568203077912229,0.45859395706861444
2018-02-13 16:00:00+00:00,1.5595148240318504,0.3912958411615753,0.44864886183870273
2018-02-21 16:00:00+00:00,1.0252794894224118,1.8913373472328696,1.4412154793459462
2018-02-22 16:00:00+00:00,0.6844520527309659,0.5493935678468078,0.026029934596801668
2018-02-25 16:00:00+00:00,0.5251456802726802,1.07947345225404,1.4456004800827447
2018-02-26 16:00:00+00:00,-0.48662232333671,-0.9997790530798673,-0.5404395505881465
2018-02-27 16:00:00+00:00,-0.9218503797829911,-0.8800435359130917,0.132901705367343
2018-02-28 16:00:00+00:00,0.46138695689023795,0.3863146532705052,0.70445492892106
2018-03-01 16:00:00+00:00,-1.011587859025775,-0.5202971013100757,-0.5309939150523678
2018-03-04 16:00:00+00:00,-1.569127035982915,0.0640032547120076,0.12143177829545787
2018-03-05 16:00:00+00:00,1.440535871434383,0.8803327272387091,0.8100608969244019
2018-03-06 16:00:00+00:00,-0.6938972249756264,-0.48401514154200215,-0.6263506523623031
2018-03-07 16:00:00+00:00,1.0527195104754847,0.44900253398421486,0.6976891804940015
2018-03-08 16:00:00+00:00,0.7805060076731368,0.5006419257826317,1.060235804492549
2018-03-11 16:00:00+00:00,1.3329998851572884,0.5182935167019111,0.7817665946820456
2018-03-12 16:00:00+00:00,0.033127574042010506,-0.4382790321843868,-0.5008752198607623
2018-03-13 16:00:00+00:00,-0.34581099275842014,-0.5046472890449688,-0.6061630762454385
2018-03-14 16:00:00+00:00,0.24949819158504075,-0.00817169520662172,0.14589120113676055
2018-03-15 16:00:00+00:00,-0.06781002079876959,-0.5715485095398558,-0.6754182501552047
2018-03-18 16:00:00+00:00,0.043372321992945044,0.2513569439527376,0.1068870477968168
2018-03-19 16:00:00+00:00,0.09656701309707591,0.30472704226424724,0.05809537499530748
2018-03-20 16:00:00+00:00,-0.278394192451063,-0.26090702385706266,-0.5875915484659937
2018-03-21 16:00:00+00:00,-0.7389852734038452,-0.47172894994128695,-0.6300144585857276
2018-03-22 16:00:00+00:00,-1.6907037408211616,-3.0442250165047304,-2.7410876937583075
2018-03-25 16:00:00+00:00,0.5592640809149553,-0.5350071000241443,0.7937173651517964
2018-03-26 16:00:00+00:00,0.5608016354116472,0.9206745794625496,1.3260293085738313
2018-03-27 16:00:00+00:00,-1.7214354021549245,-1.2447902207659367,-0.9039353605068051
2018-03-28 16:00:00+00:00,0.179846962242089,1.072403441300794,0.784821690208333
2018-04-02 16:00:00+00:00,0.21565824726999996,-0.6701689562989569,-0.008242037750291992
2018-04-03 16:00:00+00:00,-1.5074194578693654,-0.15629875186978393,-0.4329985596815737
2018-04-08 16:00:00+00:00,1.6554047566240606,0.201098477187028,-0.1934880680407688
2018-04-09 16:00:00+00:00,1.1447543850135413,1.4488255117707265,0.702550357628555
2018-04-10 16:00:00+00:00,0.3950232771237586,0.4885375886288896,0.2668313649061174
