a,b,m,kappa
0.7687762238994699,0.0010178867082991788,0.19189314871996827,-0.007345506924380284
0.6973599043181631,0.00010927410164602859,0.12047682874222072,0.0004674856243896448
0.6844758027438139,-0.004006713787074821,0.10759272709635337,-0.002495861838576375
-0.08849447071895793,-4.5306347304249856e-05,0.0,-0.00011806005507377984
0.6519536070579901,0.006728343797023674,0.07507053122999456,-0.010891545608680891
0.5838283813993229,0.001931335959356638,0.006945305218557701,0.0012253934573957994
-0.640115205338618,-0.00017049387536404538,0.0,-0.0009305909552111975
-0.3136245430551836,-0.001157828381251022,0.0007541611127955181,0.0023464307672440604
0.7338468634820625,0.0011126622508784495,0.15696378810866582,-0.008681545023501437
-0.24041436548408004,0.0005534159431724169,2.376716931539896e-05,0.0005693965309315719
0.17197620976458874,-1.682103127648655e-05,0.0,0.000633956011637971
0.720323067086148,0.004327730522016347,0.1434399916376781,-0.020333538408553828
-0.34577478938441375,-9.359815619799389e-05,5.6302234091694106e-05,0.0004771468781492638
0.3627201963437107,0.0035301916956839152,0.0,0.00039439978417862956
0.7709832960223441,0.0005034906623403224,0.15602575567504418,-0.016217663172454266
0.7171917132792351,0.0006873358692129456,0.1403086378133851,0.0074747285439667275
0.755246564539464,0.006702123884105815,0.17836348928485832,0.009527457386831747
0.6306101037266089,-0.01643328614540007,0.053727027781088454,-0.0067598842405435485
0.7095677875220596,-0.0005594567108516701,0.1326847120138901,0.002511640280468724
-0.28989055356679805,-0.0003026427871469174,3.3226438503520086e-05,-8.423095492901382e-05
-0.16802830770117694,-0.0021942616599846822,0.0,0.00018449682314647587
-0.39120936500890113,-7.42316960457297e-05,5.8278236839070654e-05,-6.689702931125472e-06
0.7668490814499926,-0.006865747427706802,0.21766119682618318,-0.02570698785387443
-0.4811004898173087,5.2706436018221e-05,0.0,0.0014501620102752085
0.7110745941798878,-1.2357407298446525e-07,0.1341915186800807,-0.0007032277147446096
0.7878929107165386,-0.0012280013793547757,0.2110098050450901,-0.008043904799172717
-0.09645816693862821,0.0006551168767672728,5.110614949484784e-05,0.0010674965859961989
-0.31220273866177,-0.0011494957206232088,0.00023861551623474068,0.002381921610836558
-0.5733438512067832,-8.067338909217348e-05,3.167300234131957e-05,-0.0005978634079211974
-0.08463653995515488,-9.17629657894757e-05,0.0,-0.00012265452897082237
-0.6702075443006005,0.007752032471721995,0.0013039052644734127,0.0026633204699558345
-0.10672078669062857,-0.0004206497269247288,0.0,-0.0002795602747124977
0.3905068619459644,6.482355601340147e-05,0.0,0.00048665325682363764
0.3943676166784501,6.801994614891948e-05,0.0,-0.00014180806586884444
0.7748304432487263,1.2534117374207622e-05,0.19794736810284114,0.011690122364554287
-0.22485263708099618,-0.0002039929983181821,3.8425894731473134e-05,6.088405090747928e-05
0.7739306470732434,9.394606875758061e-05,0.19704757192235106,-0.00599503161509325
0.42975133902356344,0.0006964634355751474,0.0,-0.0008065423604353013
-0.11801604132911334,5.265814034152158e-06,0.0,-8.846498773632726e-05
-0.6562659561121326,-0.006833555165402689,0.00032817315969135255,-0.0002309794935972768
-0.4811082742816133,5.583150084152577e-05,0.0,0.0014484668653971685
-0.08615143414874642,-0.0018593002516834223,0.0,-0.00049090856838197
0.7012733196906221,0.003976192653605632,0.12439024413640588,0.0018240693943762697
-0.46836762086947203,5.610590811472333e-05,0.006445171907129793,-0.00048586148368961384
-0.4313612679459985,-0.00010902222212153902,0.0011313547054381003,-3.343620838067545e-05
0.7338759194676503,0.004678867816855855,0.15699284409441447,-0.003203610643043986
0.7843358553863352,0.0028632577364227476,0.20745278029320824,-0.015121310263314699
-0.5773380384867155,-0.00037740507339691575,0.0,0.0003906635908062227
0.7500884506179326,-0.007494822984273139,0.17987896048244284,-0.021940359116622437
0.1454668087728684,0.0009175425995661666,0.0,-5.16685124193655e-05
0.5747336161672486,0.003302428887594577,0.0,0.0004453172099346225
0.5959806329176353,0.0005574065196065112,0.019097556785289994,-0.0022034292397593
0.44910576833797494,0.00020158290310896186,0.0,0.0002396269133387387
0.16085447335645173,0.0011537329909398458,7.22662008459909e-06,-0.00014190654496937195
0.7109651928343593,-1.1288749797315227e-05,0.13408211733394784,-0.001045539070728837
-0.15184348389046726,-0.0002889633403096245,0.0,0.0002823105014425875
0.4717484620851346,7.362472725062561e-06,0.0,-4.7201194574782824e-05
-0.06976568665549934,-0.0007431431231648781,0.0001607436965524316,0.002182002116377726
0.7539024191959705,1.4344085163693247e-05,0.17701934393390714,-0.005069534049662126
0.47941028107893285,-7.132056420378097e-05,0.0,-0.0006422700509349302
0.14793178118155964,0.0008767961341656276,0.0,-5.267341020008638e-07
-0.6817073290844803,0.0033043085510573375,0.00015492584175507614,0.006874444890245566
-0.963865168739318,-1.741364428250051e-06,0.02580236052796394,-0.007273240525244821
0.6555204784954799,-0.0014718740716462841,0.07863740268728474,-0.0013127610624984597
0.4722667189767781,-0.00405356793707313,0.0,-0.00044575146783216795
0.6508403995792822,0.01672817307823248,0.0739573237451069,-0.002638919771839396
0.5089763677225441,0.0009075019948718212,0.0,-0.00018523781505345785
-0.08178669020533838,-0.00021703272411734403,0.000343428422378994,-3.645871744837228e-05
0.5433154164845192,-3.357826642522298e-05,0.0,-0.0016249058581446283
-0.05430452328601824,-1.901715606027467e-05,0.0,5.762948985643722e-05
0.6953440311092566,8.773368535768026e-05,0.1184609555221255,0.000358476188311273
0.4933082522870019,-0.00015970693520695487,8.364762514832762e-06,-0.00047727510511164756
-0.06826817576965472,-2.990317175983431e-05,0.0,-6.050218582340943e-05
0.14294635583100446,0.001016140029308008,0.0,-0.0015491354570153079
-0.2008830123301697,0.0007159128408210404,0.0,0.001393556498331069
-0.3638253220865222,-0.007270185202783184,0.0,3.910111588021987e-05
-0.4156664795967648,0.00021302675432410335,0.0,0.0008972005058143425
0.6772852412977707,0.00030435751120542066,0.10040216561039371,-0.00012557226865851098
0.18685967876544024,0.030218269980936272,0.0,0.0012437829056643995
0.11403395619176185,-2.7373750434945085e-05,0.00010852835675023175,-2.87080997582201e-05
-0.32311201177533627,-0.00015863097106887214,0.0,0.0007079916055142392
0.16792889481573395,-0.0009582552759765592,0.0,-0.001071263042034665
0.6274943834485129,0.0023793594296948493,0.050611307494739285,-0.001321783072675824
0.6893555636007458,3.48493208283469e-05,0.11247248798037368,0.000119928867199086
0.124220762039883,0.00010343477371018835,0.002753954856019974,2.8336225136922584e-05
0.736302210514835,2.1876251884983464e-05,0.1594191351550695,-0.005942878202792824
0.6422497297897317,-5.069319001499385e-05,0.06536665390786668,-0.00031450757910165704
-0.38763305376348056,-0.029430426101318036,0.0,0.010722210155147299
0.5217909386624928,-4.098179935860431e-05,0.0,5.6626585887013814e-05
-0.7734861183867595,0.0004081724799265826,0.0,-0.0059598411797058505
0.1951735570551716,4.703568132678042e-05,0.0,-9.842122914707985e-05
0.7362628947606171,0.00031269127457706625,0.15937981940062967,-7.047672041614271e-05
0.40778149322824697,9.00432129809892e-05,0.0,-0.001129424887820242
0.0035399263134879913,-0.0005965728851326719,0.0,0.001178948371117167
0.34310383046500614,-1.2756546912596435e-05,0.0,-0.0004582855136840722
-0.5827699482762746,-2.700155797828688e-05,6.337715970764691e-05,0.0006303527348139442
0.034277826899847014,3.709265411392697e-05,0.00012918900607617698,-2.1592309240240917e-06
0.023883285674226366,-0.0005282872949032469,0.0,0.002384962964509494
0.5838899964855994,0.00011920798134263531,0.007006920291467326,-0.0013491461578927183
-0.026135266991674917,-0.0030826345152499676,0.0,0.0011104125990395002
-0.3871441731061754,0.006684640055640849,0.0,0.0018435694710414404
0.004222602070018916,-0.0012403926437064613,8.857334963084796e-06,-0.00020806420779403279
0.7604626186942499,0.00022470455918271244,0.18357954346859484,0.004054606733042829
0.6811057761818514,0.007851786910950748,0.10422270051568261,-0.010707830980756212
0.03129643965002046,-2.5403511405120834e-05,0.00010477858562047473,-0.0005431591776758915
0.4700822151754644,0.0030320681228809786,0.0,0.0003133012227998553
0.0424856107516166,-2.7837864998634635e-05,0.0,1.3531256468240467e-05
-0.7296118005603026,-0.00043477551438191877,0.0,0.0005848815116758559
-0.5438558879257378,-4.320836379546791e-05,0.005184102277505486,-0.00020752488544633022
0.7503032391972497,0.012231717085942619,0.17341993645711234,-0.05003162747782658
0.023027789265615637,0.002924561428160265,0.0,0.0031919043249916176
0.6677686373421304,0.00016049277264121,0.09088556160192598,-0.000738389031099642
-0.518665284169709,-1.4910148989042679e-05,3.423513586079169e-05,0.00015339399273429807
0.35698367513685625,0.00021603761963852433,0.0,0.0005329032212596538
-0.9223807174198968,0.004532626165760207,0.0,0.005149241275287817
0.5871651428427084,4.336794049879687e-05,0.010282066656932258,-0.0012121378855473686
-0.16469969835479892,-0.00019543596704946166,0.0,0.00043874454751965865
0.26101859090374463,-3.478299732413556e-05,0.0,-0.0003475423837688022
0.525546303659645,4.849244663886092e-06,0.0,-2.22048656533452e-05
0.6368254340006994,0.00017837102830572834,0.0599423580887304,-0.0008984215718055845
0.010641984197027781,0.00026886914604317075,0.0,0.00026162664053019154
-0.00924196255893125,0.00035731074392795516,0.0,0.0004169553800100165
-0.4407742821323612,0.00013108740740510472,3.689200283314291e-06,-0.0012822357191576087
-0.45750097622658054,-0.0003685829413772937,0.054160933771033544,0.0011175962116478132
0.6174341352748894,-0.0002494007964483734,0.040551059263836474,0.00010013953295873786
0.552006299100081,0.014010722288795867,0.0,0.006761676920799285
0.6086801978855272,-0.016460884788696825,0.032046272092982664,0.006443366839791269
0.10848301280763714,1.9910046820969093e-05,0.0,-0.0002571418803468365
0.622709480845066,0.0008141217640859952,0.04582640485690951,0.0004418685002188294
-0.18543145592832005,-6.784213777533528e-05,2.7611899529037385e-05,0.0003179540768428754
0.16893690058253155,0.005181673300734534,0.0,-5.260833480091318e-05
0.6030119223371317,0.0004585768920469367,0.026128846239840128,-0.001675006200618595
0.5061364688029629,0.005092733328262935,0.0,0.0009652185280349077
0.040351589912606234,-0.0001682875687524306,0.0,-0.0008640496892304127
-0.12151188887525448,-0.00024221257512165845,0.0006473672247550093,0.0002193403471665816
0.35763127486346047,0.0011010583634340136,7.224343245283974e-06,-0.00013636959843926725
0.429927606618776,-0.00047554778568125594,0.0,-0.0008969060422130014
-0.1319059221716186,-0.010318044229576807,0.0,-2.4254351116741918e-05
0.3301574729542031,0.0020131566000865723,0.0,-0.0010137095728057547
0.31581420129854887,-0.0020904375467598563,0.0,-0.0015955989678990636
-0.5434515119076573,-4.923336240053605e-05,0.004765526523607527,-0.0002161556945187154
0.13594351152345252,0.004158301756744835,0.0,-0.00029706686732778323
0.12199238968280676,0.0006096601400647184,0.0,-6.113168778691456e-05
0.12364858512976681,-0.03252413797413236,9.854788926385994e-05,-0.0008791612920946765
0.21934597640433895,8.071211458506342e-05,0.0003991573829372847,-0.0003428007864162662
0.742403927131695,-0.0028826975013503385,0.16552085180580103,-0.017537094334719044
0.7134763476052561,0.00019528571919814948,0.1365932721187824,-0.0001269057889662921
0.20413997390756275,0.0021708623938530105,0.0,-0.00013805118439636963
0.6308911986652392,0.00026975424079124353,0.05400812272147901,0.0001448452977413802
0.30587358852257107,0.00014407245496673575,0.0,0.000357774128555821
0.4207299262409564,0.0005940265261927571,0.0,0.00013700078013610662
-0.12559125417954162,-9.238486795963495e-05,1.1199579288553286e-05,-0.0004257701106674431
-0.6611213732870694,-0.04151636501580648,0.004634120071920167,0.004198799906648053
0.6818278597598342,-0.041169414460905246,0.10494478409767238,0.001209540384985017
0.3755785550222155,-0.000170347414346144,0.0,-4.401568378736048e-05
-0.45800569667451735,-0.0012328705486327682,1.6857378384309194e-05,-0.0007639122844223588
-0.8776153174172129,-0.0006964159744393517,5.0429585339694325e-05,0.0007927307597816733
